header,real:3
9000,-111.566114,55.102303
9500,-111.566114,55.102303
10000,-111.566114,55.102303
11000,-111.566114,55.102303
12000,-111.566114,55.102303
13000,-111.566114,55.102303
14000,-111.566114,55.102303
1000,-112.48142,55.10211
5000,-112.48142,55.10211
7000,-112.48142,55.10211
9000,-112.48142,55.10211
9500,-112.48142,55.10211
10000,-112.48142,55.10211
11000,-112.48142,55.10211
12000,-112.48142,55.10211
13000,-112.48142,55.10211
14000,-112.48142,55.10211
1000,-110.657028,55.364558
5000,-110.657028,55.364558
7000,-110.657028,55.364558
9000,-110.657028,55.364558
9500,-110.657028,55.364558
13000,-110.657028,55.364558
14000,-110.657028,55.364558
1000,-111.128187,55.539039
5000,-111.128187,55.539039
7000,-111.128187,55.539039
9000,-111.128187,55.539039
9500,-111.128187,55.539039
10000,-111.128187,55.539039
11000,-111.128187,55.539039
12000,-111.128187,55.539039
13000,-111.128187,55.539039
14000,-111.128187,55.539039
1000,-110.320301,54.840441
5000,-110.320301,54.840441
7000,-110.320301,54.840441
9000,-110.320301,54.840441
9500,-110.320301,54.840441
10000,-110.320301,54.840441
11000,-110.320301,54.840441
12000,-110.320301,54.840441
13000,-110.320301,54.840441
14000,-110.320301,54.840441
1000,-111.388128,54.927733
5000,-111.388128,54.927733
7000,-111.388128,54.927733
9000,-111.388128,54.927733
9500,-111.388128,54.927733
10000,-111.388128,54.927733
11000,-111.388128,54.927733
12000,-111.388128,54.927733
13000,-111.388128,54.927733
14000,-111.388128,54.927733
1000,-111.862349,55.364583
5000,-111.862349,55.364583
7000,-111.862349,55.364583
9000,-111.862349,55.364583
9500,-111.862349,55.364583
10000,-111.862349,55.364583
11000,-111.862349,55.364583
12000,-111.862349,55.364583
13000,-111.862349,55.364583
14000,-111.862349,55.364583
1000,-113.14757,55.88795
4000,-113.14757,55.88795
5000,-113.14757,55.88795
7000,-113.14757,55.88795
9000,-113.14757,55.88795
9500,-113.14757,55.88795
10000,-113.14757,55.88795
11000,-113.14757,55.88795
12000,-113.14757,55.88795
13000,-113.14757,55.88795
14000,-113.14757,55.88795
1000,-114.167769,56.063443
4000,-113.334167,56.498933
2000,-112.913686,57.109806
3000,-112.913686,57.109806
6000,-112.913686,57.109806
10000,-112.913686,57.109806
11000,-112.913686,57.109806
14000,-112.913686,57.109806
1000,-114.1592,55.117839
4000,-114.1592,55.117839
5000,-114.1592,55.117839
7000,-114.1592,55.117839
9000,-114.1592,55.117839
9500,-114.1592,55.117839
10000,-114.1592,55.117839
11000,-114.1592,55.117839
12000,-114.1592,55.117839
13000,-114.1592,55.117839
14000,-114.1592,55.117839
1000,-111.702188,55.204679
5000,-111.702188,55.204679
7000,-111.702188,55.204679
9000,-111.702188,55.204679
9500,-111.702188,55.204679
10000,-111.702188,55.204679
11000,-111.702188,55.204679
12000,-111.702188,55.204679
13000,-111.702188,55.204679
14000,-111.702188,55.204679
5000,-110.791912,55.989922
7000,-110.791912,55.989922
10000,-110.791912,55.989922
11000,-110.791912,55.989922
12000,-110.791912,55.989922
13000,-110.791912,55.989922
1000,-112.169807,54.767425
5000,-112.169807,54.767425
7000,-112.169807,54.767425
9000,-112.169807,54.767425
9500,-112.169807,54.767425
10000,-112.169807,54.767425
11000,-112.169807,54.767425
12000,-112.169807,54.767425
13000,-112.169807,54.767425
14000,-112.169807,54.767425
1000,-111.914329,55.902638
5000,-110.825709,56.164528
7000,-110.825709,56.164528
9000,-110.825709,56.164528
9500,-110.825709,56.164528
10000,-110.825709,56.164528
11000,-110.825709,56.164528
12000,-110.825709,56.164528
13000,-110.825709,56.164528
14000,-110.825709,56.164528
1000,-110.547879,55.291938
5000,-110.547879,55.291938
7000,-110.547879,55.291938
9000,-110.547879,55.291938
9500,-110.547879,55.291938
10000,-110.547879,55.291938
11000,-110.547879,55.291938
12000,-110.547879,55.291938
13000,-110.547879,55.291938
14000,-110.547879,55.291938
1000,-110.870237,55.815431
5000,-110.870237,55.815431
7000,-110.870237,55.815431
9000,-110.870237,55.815431
9500,-110.870237,55.815431
10000,-110.870237,55.815431
11000,-110.870237,55.815431
12000,-110.870237,55.815431
13000,-110.870237,55.815431
14000,-110.870237,55.815431
1000,-111.80992,56.07717
5000,-111.80992,56.07717
7000,-111.80992,56.07717
9000,-111.80992,56.07717
9500,-111.80992,56.07717
10000,-111.80992,56.07717
11000,-111.80992,56.07717
12000,-111.80992,56.07717
13000,-111.80992,56.07717
14000,-111.80992,56.07717
1000,-111.78861,54.767676
5000,-111.78861,54.767676
7000,-111.78861,54.767676
9000,-111.78861,54.767676
9500,-111.78861,54.767676
10000,-111.78861,54.767676
11000,-111.78861,54.767676
12000,-111.78861,54.767676
13000,-111.78861,54.767676
14000,-111.78861,54.767676
1000,-114.261703,55.292318
4000,-114.261703,55.292318
5000,-114.261703,55.292318
7000,-114.261703,55.292318
9000,-114.261703,55.292318
9500,-114.261703,55.292318
10000,-114.261703,55.292318
11000,-114.261703,55.292318
12000,-114.261703,55.292318
13000,-114.261703,55.292318
14000,-114.261703,55.292318
14000,-113.433024,56.426339
1000,-111.343177,55.306446
5000,-111.343177,55.306446
7000,-111.343177,55.306446
9000,-111.343177,55.306446
9500,-111.343177,55.306446
10000,-111.343177,55.306446
11000,-111.343177,55.306446
12000,-111.343177,55.306446
13000,-111.343177,55.306446
14000,-111.343177,55.306446
1000,-112.678408,55.043966
5000,-112.678408,55.043966
7000,-112.678408,55.043966
9000,-112.678408,55.043966
9500,-112.678408,55.043966
10000,-112.678408,55.043966
14000,-112.678408,55.043966
1000,-114.392724,55.568454
4000,-114.392724,55.568454
5000,-114.392724,55.568454
7000,-114.392724,55.568454
9000,-114.392724,55.568454
9500,-114.392724,55.568454
10000,-114.392724,55.568454
11000,-114.392724,55.568454
12000,-114.392724,55.568454
13000,-114.392724,55.568454
14000,-114.392724,55.568454
1000,-114.237615,55.655722
4000,-114.237615,55.655722
5000,-114.237615,55.655722
6000,-114.237615,55.655722
5000,-110.71361,55.829879
7000,-110.71361,55.829879
9000,-110.71361,55.829879
9500,-110.71361,55.829879
10000,-110.71361,55.829879
11000,-110.71361,55.829879
12000,-110.71361,55.829879
13000,-110.71361,55.829879
14000,-110.71361,55.829879
5000,-111.102163,54.956865
7000,-111.102163,54.956865
9000,-111.102163,54.956865
9500,-111.102163,54.956865
10000,-111.102163,54.956865
11000,-111.102163,54.956865
12000,-111.102163,54.956865
13000,-111.102163,54.956865
14000,-111.102163,54.956865
1000,-111.757721,56.091613
5000,-111.757721,56.091613
7000,-111.757721,56.091613
9000,-111.757721,56.091613
9500,-111.757721,56.091613
10000,-111.757721,56.091613
11000,-111.757721,56.091613
12000,-111.757721,56.091613
13000,-111.757721,56.091613
14000,-111.757721,56.091613
1000,-111.000449,54.971505
5000,-111.000449,54.971505
7000,-111.000449,54.971505
9000,-111.000449,54.971505
9500,-111.000449,54.971505
10000,-111.000449,54.971505
11000,-111.000449,54.971505
12000,-111.000449,54.971505
13000,-111.000449,54.971505
14000,-111.000449,54.971505
1000,-110.702059,55.233757
5000,-110.702059,55.233757
7000,-110.702059,55.233757
9000,-110.702059,55.233757
9500,-110.702059,55.233757
10000,-110.702059,55.233757
11000,-110.702059,55.233757
12000,-110.702059,55.233757
13000,-110.702059,55.233757
14000,-110.702059,55.233757
1000,-114.703226,55.495803
5000,-114.703226,55.495803
7000,-114.703226,55.495803
9000,-114.703226,55.495803
9500,-114.703226,55.495803
14000,-114.703226,55.495803
1000,-112.826539,57.153546
2000,-112.826539,57.153546
3000,-112.826539,57.153546
5000,-112.826539,57.153546
6000,-112.826539,57.153546
10000,-112.826539,57.153546
11000,-112.826539,57.153546
14000,-112.826539,57.153546
1000,-110.422995,55.75725
5000,-110.422995,55.75725
7000,-110.422995,55.75725
9000,-110.422995,55.75725
9500,-110.422995,55.75725
10000,-110.422995,55.75725
11000,-110.422995,55.75725
12000,-110.422995,55.75725
13000,-110.422995,55.75725
14000,-110.422995,55.75725
1000,-110.733569,55.684456
5000,-110.733569,55.684456
7000,-110.733569,55.684456
9000,-110.733569,55.684456
9500,-110.733569,55.684456
10000,-110.733569,55.684456
11000,-110.733569,55.684456
12000,-110.733569,55.684456
13000,-110.733569,55.684456
14000,-110.733569,55.684456
1000,-111.737853,54.811292
5000,-111.737853,54.811292
7000,-111.737853,54.811292
9000,-111.737853,54.811292
9500,-111.737853,54.811292
10000,-111.737853,54.811292
11000,-111.737853,54.811292
12000,-111.737853,54.811292
13000,-111.737853,54.811292
1000,-112.700163,55.597234
5000,-112.700163,55.597234
7000,-112.700163,55.597234
9000,-112.700163,55.597234
9500,-112.700163,55.597234
10000,-112.700163,55.597234
14000,-112.700163,55.597234
1000,-112.799582,57.34258
2000,-112.799582,57.34258
5000,-112.799582,57.34258
6000,-112.799582,57.34258
10000,-112.799582,57.34258
1000,-112.627548,54.825775
5000,-112.627548,54.825775
7000,-112.627548,54.825775
9000,-112.627548,54.825775
9500,-112.627548,54.825775
10000,-112.627548,54.825775
14000,-112.627548,54.825775
1000,-113.1401,55.611781
4000,-113.1401,55.611781
5000,-113.1401,55.611781
7000,-113.1401,55.611781
9000,-113.1401,55.611781
9500,-113.1401,55.611781
10000,-113.1401,55.611781
11000,-113.1401,55.611781
12000,-113.1401,55.611781
13000,-113.1401,55.611781
14000,-113.1401,55.611781
2000,-112.960737,57.095364
3000,-112.960737,57.095364
6000,-112.960737,57.095364
10000,-112.960737,57.095364
11000,-112.960737,57.095364
14000,-112.960737,57.095364
1000,-113.036613,55.786337
4000,-113.036613,55.786337
5000,-113.036613,55.786337
7000,-113.036613,55.786337
9000,-113.036613,55.786337
9500,-113.036613,55.786337
10000,-113.036613,55.786337
14000,-113.036613,55.786337
1000,-111.025865,54.826041
5000,-111.025865,54.826041
7000,-111.025865,54.826041
9000,-111.025865,54.826041
9500,-111.025865,54.826041
10000,-111.025865,54.826041
11000,-111.025865,54.826041
12000,-111.025865,54.826041
13000,-111.025865,54.826041
14000,-111.025865,54.826041
1000,-110.873301,55.015052
5000,-110.873301,55.015052
7000,-110.873301,55.015052
9000,-110.873301,55.015052
9500,-110.873301,55.015052
10000,-110.873301,55.015052
11000,-110.873301,55.015052
12000,-110.873301,55.015052
13000,-110.873301,55.015052
14000,-110.873301,55.015052
1000,-112.441436,55.626331
5000,-112.441436,55.626331
7000,-112.441436,55.626331
9000,-112.441436,55.626331
9500,-112.441436,55.626331
10000,-112.441436,55.626331
11000,-112.441436,55.626331
12000,-112.441436,55.626331
13000,-112.441436,55.626331
14000,-112.441436,55.626331
1000,-110.54274,55.102326
5000,-110.54274,55.102326
7000,-110.54274,55.102326
9000,-110.54274,55.102326
9500,-110.54274,55.102326
10000,-110.54274,55.102326
11000,-110.54274,55.102326
12000,-110.54274,55.102326
13000,-110.54274,55.102326
14000,-110.54274,55.102326
1000,-111.923931,55.713549
5000,-111.923931,55.713549
7000,-111.923931,55.713549
9000,-111.923931,55.713549
9500,-111.923931,55.713549
10000,-111.923931,55.713549
11000,-111.923931,55.713549
12000,-111.923931,55.713549
13000,-111.923931,55.713549
14000,-111.923931,55.713549
1000,-113.69642,56.237223
4000,-113.69642,56.237223
5000,-113.69642,56.237223
6000,-113.69642,56.237223
10000,-113.69642,56.237223
11000,-113.69642,56.237223
12000,-113.69642,56.237223
13000,-113.69642,56.237223
14000,-113.69642,56.237223
1000,-111.406495,55.626266
5000,-111.406495,55.626266
7000,-111.406495,55.626266
9000,-111.406495,55.626266
9500,-111.406495,55.626266
10000,-111.406495,55.626266
11000,-111.406495,55.626266
12000,-111.406495,55.626266
13000,-111.406495,55.626266
14000,-111.406495,55.626266
2000,-112.907059,57.128051
3000,-112.907059,57.128051
5000,-112.907059,57.128051
6000,-112.907059,57.128051
10000,-112.907059,57.128051
1000,-110.41574,54.858728
5000,-110.41574,54.858728
7000,-110.41574,54.858728
9000,-110.41574,54.858728
9500,-110.41574,54.858728
10000,-110.41574,54.858728
11000,-110.41574,54.858728
12000,-110.41574,54.858728
13000,-110.41574,54.858728
14000,-110.41574,54.858728
5000,-110.604162,55.64451
7000,-110.604162,55.64451
9000,-110.604162,55.64451
9500,-110.604162,55.64451
10000,-110.604162,55.64451
11000,-110.604162,55.64451
12000,-110.604162,55.64451
13000,-110.604162,55.64451
14000,-110.604162,55.64451
1000,-111.305576,54.96047
5000,-111.305576,54.96047
7000,-111.305576,54.96047
9000,-111.305576,54.96047
9500,-111.305576,54.96047
10000,-111.305576,54.96047
11000,-111.305576,54.96047
12000,-111.305576,54.96047
13000,-111.305576,54.96047
14000,-111.305576,54.96047
1000,-114.236063,55.397644
4000,-114.236063,55.397644
5000,-114.236063,55.397644
7000,-114.236063,55.397644
9000,-114.236063,55.397644
9500,-114.236063,55.397644
10000,-114.236063,55.397644
11000,-114.236063,55.397644
12000,-114.236063,55.397644
13000,-114.236063,55.397644
1000,-113.75337,55.309937
4000,-113.75337,55.309937
5000,-113.75337,55.309937
7000,-113.75337,55.309937
9000,-113.75337,55.309937
9500,-113.75337,55.309937
10000,-113.75337,55.309937
11000,-113.75337,55.309937
12000,-113.75337,55.309937
13000,-113.75337,55.309937
14000,-113.75337,55.309937
1000,-110.186851,54.785892
5000,-110.186851,54.785892
7000,-110.186851,54.785892
9000,-110.186851,54.785892
9500,-110.186851,54.785892
10000,-110.186851,54.785892
11000,-110.186851,54.785892
12000,-110.186851,54.785892
13000,-110.186851,54.785892
14000,-110.186851,54.785892
1000,-110.186834,54.873176
5000,-110.186834,54.873176
7000,-110.186834,54.873176
10000,-110.186834,54.873176
11000,-110.186834,54.873176
12000,-110.186834,54.873176
13000,-110.186834,54.873176
14000,-110.186834,54.873176
1000,-111.587556,55.658977
5000,-111.587556,55.658977
7000,-111.587556,55.658977
9000,-111.587556,55.658977
9500,-111.587556,55.658977
10000,-111.587556,55.658977
11000,-111.587556,55.658977
12000,-111.587556,55.658977
13000,-111.587556,55.658977
14000,-111.587556,55.658977
1000,-110.771565,55.047743
5000,-110.771565,55.047743
7000,-110.771565,55.047743
9000,-110.771565,55.047743
9500,-110.771565,55.047743
10000,-110.771565,55.047743
11000,-110.771565,55.047743
12000,-110.771565,55.047743
13000,-110.771565,55.047743
14000,-110.771565,55.047743
1000,-111.702188,55.237384
5000,-111.702188,55.237384
7000,-111.702188,55.237384
9000,-111.702188,55.237384
9500,-111.702188,55.237384
10000,-111.702188,55.237384
11000,-111.702188,55.237384
12000,-111.702188,55.237384
13000,-111.702188,55.237384
14000,-111.702188,55.237384
1000,-110.804753,55.150109
5000,-110.804753,55.150109
7000,-110.804753,55.150109
9000,-110.804753,55.150109
9500,-110.804753,55.150109
10000,-110.804753,55.150109
11000,-110.804753,55.150109
12000,-110.804753,55.150109
13000,-110.804753,55.150109
14000,-110.804753,55.150109
1000,-112.070951,56.022589
5000,-112.070951,56.022589
7000,-112.070951,56.022589
9000,-112.070951,56.022589
9500,-112.070951,56.022589
10000,-112.070951,56.022589
11000,-112.070951,56.022589
12000,-112.070951,56.022589
13000,-112.070951,56.022589
1000,-112.727783,55.324647
5000,-112.727783,55.324647
7000,-112.727783,55.324647
9000,-112.727783,55.324647
9500,-112.727783,55.324647
10000,-112.727783,55.324647
11000,-112.727783,55.324647
12000,-112.727783,55.324647
13000,-112.727783,55.324647
14000,-112.727783,55.324647
5000,-111.86212,56.022598
7000,-111.86212,56.022598
9000,-111.86212,56.022598
9500,-111.86212,56.022598
10000,-111.86212,56.022598
11000,-111.86212,56.022598
12000,-111.86212,56.022598
13000,-111.86212,56.022598
14000,-111.86212,56.022598
1000,-113.061065,55.164523
4000,-113.061065,55.164523
5000,-113.061065,55.164523
7000,-113.061065,55.164523
9000,-113.061065,55.164523
9500,-113.061065,55.164523
10000,-113.061065,55.164523
14000,-113.061065,55.164523
1000,-110.779113,55.164536
5000,-110.779113,55.164536
7000,-110.779113,55.164536
9000,-110.779113,55.164536
9500,-110.779113,55.164536
10000,-110.779113,55.164536
11000,-110.779113,55.164536
12000,-110.779113,55.164536
13000,-110.779113,55.164536
14000,-110.779113,55.164536
1000,-110.625,55.353705
5000,-110.625,55.353705
7000,-110.625,55.353705
9000,-110.625,55.353705
9500,-110.625,55.353705
12000,-110.625,55.353705
13000,-110.625,55.353705
14000,-110.625,55.353705
1000,-112.337944,55.789973
7000,-112.337944,55.789973
10000,-112.337944,55.789973
11000,-112.337944,55.789973
12000,-112.337944,55.789973
13000,-112.337944,55.789973
1000,-114.005283,55.877539
4000,-114.005283,55.877539
5000,-114.005283,55.877539
6000,-114.005283,55.877539
9000,-114.005283,55.877539
9500,-114.005283,55.877539
