id,DEPT,HorID,lng,lat,DPHI_ner1,GR_ner1,ILD_ner1,NPHI_ner1,DPHI_ner2,GR_ner2,ILD_ner2,NPHI_ner2,DPHI_ner3,GR_ner3,ILD_ner3,NPHI_ner3
5579,474.0,4,-0.9753863870621964,-0.7912008409014143,-3.093454324643291,0.3296499486032299,-0.07337372370392099,-0.7082778082158077,-0.46139337097851885,0.7294214389064488,-0.14039945148066538,-0.0035228842218963485,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5580,486.0,6,-0.9753863870621964,-0.7912008409014143,-0.15633337257644328,1.2838426351603198,-0.12909328175034007,0.6653067398520188,-0.32415254620626244,1.4964948580144206,-0.04857509461085566,-0.5939124313337634,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5581,493.0,7,-0.9753863870621964,-0.7912008409014143,-0.5741135079997453,0.8326214721881919,-0.1199841541496063,0.007371284054824052,-0.32415254620626244,1.4964948580144206,-0.04857509461085566,-0.5939124313337634,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5582,493.0,8,-0.9753863870621964,-0.7912008409014143,-0.29559341771754355,0.9757221183445878,-0.1144128853078302,-0.32736780749111655,0.3745280162706789,-0.5686444162886338,0.057851610572252785,-1.6516937032425256,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5583,495.5,9,-0.9753863870621964,-0.7912008409014143,-1.004553647526783,-0.15491427042677672,-0.10265895067370087,-0.6967350809211206,2.0089414749220946,-1.8807115016307197,0.28568509561192307,-3.4228623445781268,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5584,498.0,13,-0.9753863870621964,-0.7912008409014143,-1.004553647526783,-0.15491427042677672,-0.10265895067370087,-0.6967350809211206,2.0089414749220946,-1.8807115016307197,0.28568509561192307,-3.4228623445781268,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5585,331.0,0,1.0569724725810947,-0.6788789465093615,-1.0551936639417285,0.8871975155177969,-0.11846596621615066,-0.23502598913361614,2.0089414749220946,-1.8807115016307197,0.28568509561192307,-3.4228623445781268,-0.3758249178883163,0.7648224221864802,-0.09293262771940576,0.3358737714605317
5586,455.0,4,1.0569724725810947,-0.6788789465093615,-0.6247535244146906,0.5102110742047984,-0.12414027948779931,0.5037085577263921,0.21233431426710314,0.6287137955599301,-0.13990195822582743,3.096022238115407,-0.8091593543311404,1.2059641983204248,-0.09633521378450322,-0.21828462320684366
5587,470.5,6,1.0569724725810947,-0.6788789465093615,-0.6247535244146906,0.5102110742047984,-0.12414027948779931,0.5037085577263921,0.2622400687297418,-0.28802940002911165,-0.07661897364283127,0.9558601298348887,-0.7348734509409423,1.0822437408939034,-0.10462647958990774,0.3232792624908186
5588,473.0,7,1.0569724725810947,-0.6788789465093615,-0.6247535244146906,0.5102110742047984,-0.12414027948779931,0.5037085577263921,0.08756992811050643,0.6900746084029725,-0.12531803558863383,1.4478514190947778,0.14417640584307245,-0.42284500322787355,-0.017255540510233678,-0.13012306041885202
5589,500.0,8,1.0569724725810947,-0.6788789465093615,-0.726033557244582,0.8236600212864382,-0.11984676157644289,-0.9160468995201849,-0.17443528281834636,0.541670003320728,-0.11585645090866047,1.361752943474297,0.4413200194038657,-0.6360914117077544,0.08788355682823089,-1.4777355201781521
5590,500.0,12,1.0569724725810947,-0.6788789465093615,-0.29559341771754355,1.4734863123515036,-0.12122755693673512,1.1270158316395233,-0.18691172143400603,0.6530472587973428,-0.11604070766971154,0.9927594765293797,0.7137016651679275,-2.0827067338334224,-0.13355252150846883,-1.2258453407838903
5591,571.0,13,1.0569724725810947,-0.6788789465093615,-1.0425336598379922,0.6561777699739174,-0.11159633755798039,-0.2927396256070543,-0.18691172143400603,0.6530472587973428,-0.11604070766971154,0.9927594765293797,-0.4501108212785151,-0.2301234595519307,-0.12375892056692343,-1.036927706238194
5592,279.0,0,0.6406871847093765,-0.34211914605861593,-1.8274539142696495,0.3931470759386352,-0.09677167891364893,-0.6043932625636189,0.1000463667261661,0.6724887259592963,-0.0848368251857098,0.4146697116490106,-1.168207887383766,1.284187192016546,-0.13727993679219133,-1.2132508318141773
5593,427.0,4,0.6406871847093765,-0.34211914605861593,0.8691269598262058,-1.3739945282330257,0.12471888828307696,-0.6390214444476825,0.025187735032208405,0.7042023556898589,-0.1528459956896664,2.308836175299583,0.3422721482169351,-1.718604609289607,-0.1349249249571597,-1.6918421726632742
5594,438.0,6,0.6406871847093765,-0.34211914605861593,-0.24495340130259824,0.7517262126966783,-0.1041771386071565,-0.32736780749111655,0.11252280534182577,0.20787561593056925,-0.14032574877624493,1.2879542500853136,-0.6977304992458431,-0.36996185256007336,-0.12609769094102383,-1.830381771330118
5595,447.0,7,0.6406871847093765,-0.34211914605861593,0.9197669762411516,-0.5835703385607024,-0.05951081307173339,-0.2581114437229908,0.11252280534182577,0.20787561593056925,-0.14032574877624493,1.2879542500853136,-0.6977304992458431,-0.36996185256007336,-0.12609769094102383,-1.830381771330118
