"SitID","HorID","lng","lat","SitID1","SitID2","SitID3","SitID4","SitID5","SitID6","SitID7","SitID8","SitID9","SitID10","SitID11","SitID12","SitID13","SitID14","SitID15","SitID16","SitID17","SitID18","SitID19","SitID20"
178589,13000,-111.144131,55.913513,112323,111728,111727,111726,111723,111724,111019,111733,178747,112314,142715,142910,111016,111015,111703,111010,111706,110376,112305,111009
178589,14000,-111.144131,55.913513,111728,111727,111726,112319,111723,111724,111019,111733,112314,142910,111015,111703,111010,111706,110376,142907,110997,110387,110367,142906
110369,1000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,109237,109901,111010,142715,111726,110387,142910,111009
110369,5000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,109237,109901,111010,142715,111726,110387,142910,111009
110369,7000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,109237,109901,111010,142715,111726,110387,142910,111009
110369,9000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,109901,111010,142715,111726,110387,142910,111009,109235
110369,9500,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,109901,111010,142715,111726,110387,142910,111009,109235
110369,10000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,109901,111010,142715,111726,110387,142910,111009,111727
110369,11000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,111001,109901,111010,142715,111726,110387,142910,111009
110369,12000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,111001,109901,111010,142715,111726,110387,142910,111009
110369,13000,-111.108676,55.65177,110367,110343,110362,110376,110341,111016,109240,109908,111019,111015,109889,109891,111001,109901,111010,142715,111726,110387,142910,111009
110369,14000,-111.108676,55.65177,110367,110343,110362,110376,110341,109240,109908,111019,111015,109889,109891,109237,109901,111010,111726,110387,142910,109235,111727,111724
179350,2000,-112.46087,57.222645,179266,179351,179349,124885,165436,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,124895,122314,123603,121454,120255
179350,3000,-112.46087,57.222645,179266,179351,179349,124885,165436,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,122314,123603,121454,120255,124881
179350,5000,-112.46087,57.222645,179266,179351,179349,124885,165436,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,124895,122314,123603,124881,122326
179350,6000,-112.46087,57.222645,179266,179351,179349,124885,165436,124892,124893,124891,179253,124894,122300,122297,124895,122314,123603,121454,120255,118644,122326,122332
179350,10000,-112.46087,57.222645,179266,179351,179349,124885,165436,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,124895,122314,123603,121454,120255
179350,11000,-112.46087,57.222645,179266,179351,179349,124885,165436,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,124895,122314,123603,121454,120255
179350,12000,-112.46087,57.222645,179266,179351,124885,165436,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,122314,123603,121454,120255,124881,118644
179350,13000,-112.46087,57.222645,179266,179351,124885,165436,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,122314,123603,121454,120255,124881,118644
179350,14000,-112.46087,57.222645,179266,179351,179349,124885,124892,124884,124888,124893,124891,179253,124894,124877,122300,122297,124895,122314,123603,121454,120255,124881
109314,1000,-112.376594,55.491959,109297,108755,109288,109952,108771,108129,178311,109975,108128,109967,108735,110427,108762,108122,109292,110429,110430,110428,142105,110415
109314,5000,-112.376594,55.491959,109297,108755,109288,109952,108129,178311,109975,108128,109967,108735,110427,108762,108122,109292,110429,110430,110428,142105,110415,109979
109314,7000,-112.376594,55.491959,109297,108755,109288,109952,108129,178311,109975,108128,109967,108735,110427,108762,108122,109292,110429,110430,110428,142105,110415,109979
109314,9000,-112.376594,55.491959,109297,108755,109288,109952,108129,178311,109975,108128,109967,108735,110427,108762,108122,109292,110429,110430,110428,142105,110415,109979
109314,9500,-112.376594,55.491959,109297,108755,109288,109952,108129,178311,109975,108128,109967,108735,110427,108762,108122,109292,110429,110430,110428,142105,110415,109979
109314,10000,-112.376594,55.491959,109297,108755,109288,109952,108129,178311,109975,108128,109967,108735,110427,108762,108122,109292,110429,110430,110428,142105,110415,109979
109314,11000,-112.376594,55.491959,109297,109952,108129,178311,109975,108128,109967,108735,110427,108122,109292,110429,110430,110428,142105,110415,109979,109981,110416,110420
109314,12000,-112.376594,55.491959,109297,109952,108129,178311,109975,108128,109967,108735,110427,108122,109292,110429,110430,110428,142105,110415,109979,109981,110416,110420
109314,13000,-112.376594,55.491959,109297,109952,108129,178311,109975,108128,109967,108735,110427,108122,109292,110429,110430,110428,142105,110415,109979,109981,110416,110420
109314,14000,-112.376594,55.491959,109297,108755,109952,108129,109975,109967,108762,108122,142105,110415,109979,109981,110420,110419,110413,108119,110403,111054,111059,109278
122555,2000,-111.025622,57.237367,122505,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,120453,144809,120449,120450,120446,118412,118062,118113,171451
122555,3000,-111.025622,57.237367,122505,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,120446,118412,118415,118065
122555,5000,-111.025622,57.237367,122616,122505,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,144812,120446,120522
122555,7000,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,144812
122555,9000,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,144812
122555,9500,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,144812
122555,10000,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,144812
122555,11000,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,144812
122555,12000,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,120449,120450,144812
122555,13000,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,125085,125199,120449
122555,14000,-111.025622,57.237367,122616,122505,123773,123771,184098,184128,121607,184130,121605,121608,121602,122502,122499,120430,144816,120453,144809,125085,125199,120449
103775,1000,-111.826646,54.880391,104722,102666,103834,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250
103775,5000,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614
103775,7000,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,104751,105724,102630,105722,103753,104779,153250,105729
103775,9000,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614
103775,9500,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614
103775,10000,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614
103775,11000,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614
103775,12000,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614
103775,13000,-111.826646,54.880391,104722,104729,153251,141734,102633,102656,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614
103775,14000,-111.826646,54.880391,104722,104729,102633,141885,104769,102640,141733,103759,104736,105724,102630,105722,103753,104779,153250,105729,163614,105730,103756,103757
107193,1000,-110.919978,55.230192,107201,107209,107188,106460,107196,106465,106457,107991,107199,107960,106462,107997,107204,106455,107984,141969,108007,106463,106469,106458
107193,5000,-110.919978,55.230192,107201,107209,107188,106460,107196,107966,106465,106457,107991,107199,107960,106462,107997,107204,106455,107984,141969,108007,106463,106469
107193,7000,-110.919978,55.230192,107201,107188,106460,107196,107966,106465,106457,107991,107199,107960,106462,107997,107204,106455,107984,141969,108007,106463,106469,106458
107193,9000,-110.919978,55.230192,107201,107209,107188,106460,107196,107966,106465,106457,107991,107199,107960,106462,107997,107204,106455,107984,141969,108007,106463,106469
107193,9500,-110.919978,55.230192,107201,107209,107188,106460,107196,107966,106465,106457,107991,107199,107960,106462,107997,107204,106455,107984,141969,108007,106463,106469
107193,11000,-110.919978,55.230192,107201,107209,107188,106460,106465,106457,106462,107204,106455,141969,106463,106469,106458,107178,142035,141970,107223,141968,106472,106450
107193,12000,-110.919978,55.230192,107201,107188,106460,106465,106457,107991,106462,107997,107204,106455,141969,106463,106469,106458,107178,142035,142298,141970,107223,141968
107193,13000,-110.919978,55.230192,107201,107188,106460,107196,107966,106465,106457,107991,107199,107960,106462,107997,107204,106455,107984,141969,108007,106463,106469,106458
107193,14000,-110.919978,55.230192,107201,107209,107188,106460,107196,107966,106465,106457,107991,107199,107960,106462,107997,107204,106455,107984,141969,108007,106463,106469
154362,1000,-111.875012,56.102667,164519,154354,143346,164516,178895,113853,154360,113063,154233,164434,112350,178601,112341,112344,114404,112347,178604,143200,111751,112340
154362,5000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,154360,114409,154233,164434,112350,114833,178601,112341,114404,112347,178604,143200,111751,112340
154362,7000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,113064,154360,154233,164434,112350,178601,112341,114404,112347,178604,143200,111751,112340,111752
154362,9000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,154360,154233,164434,112350,178601,112341,114404,112347,178604,143200,111751,112340,111752,111747
154362,9500,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,154360,154233,164434,112350,178601,112341,114404,112347,178604,143200,111751,112340,111752,111747
154362,10000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,154360,114409,154233,164434,112350,178601,112341,114404,112347,178604,143200,111751,112340,111752
154362,11000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,114408,154360,154233,164434,112350,178601,112341,114404,112347,178604,143200,111751,112340,111752
154362,12000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,154360,154233,164434,112350,178601,112341,114404,112347,178604,143200,111751,112340,111752,111747
154362,13000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,154360,154233,164434,112350,178601,112341,114404,112347,178604,143200,111751,112340,111752,111747
154362,14000,-111.875012,56.102667,164519,154354,143346,164516,178895,164514,154360,154233,164434,112350,178601,112341,114404,112347,178604,111751,112340,114836,111752,111747
117844,2000,-113.025834,56.713504,117279,117845,117847,118199,144285,117263,118211,117276,117839,116492,144291,144393,118665,118220,117249,120272,116483,117256,144565,118198
117844,3000,-113.025834,56.713504,117845,117847,118199,144285,118211,117276,117839,144291,144393,118665,118220,117249,120272,116483,117256,116488,144565,118198,144392,117259
117844,4000,-113.025834,56.713504,164968,117845,117847,118199,117278,164969,144285,117263,118209,117283,154820,118211,117276,117839,116492,144291,144193,117288,117287,118220
117844,5000,-113.025834,56.713504,117279,164968,117845,117847,117278,164969,144285,117263,117283,117276,117839,116492,144193,117288,116487,117287,117249,116483,117256,117286
117844,6000,-113.025834,56.713504,117279,164968,117845,117847,118199,117278,164969,144285,117263,118209,117283,154820,118211,117276,117839,118214,116492,144291,144193,117288
117844,10000,-113.025834,56.713504,164968,117845,117847,118199,117278,164969,144285,117263,118209,117283,154820,118211,117276,117839,118214,116492,144291,117288,144393,118665
117844,11000,-113.025834,56.713504,164968,117845,117847,118199,117278,164969,144285,117263,118209,117283,154820,118211,117276,117839,118214,117288,144393,118665,117287,117249
117844,12000,-113.025834,56.713504,164968,117845,118199,117278,144285,117263,118209,154820,118211,117276,117839,118214,117288,117287,117249,120272,117256,118198,117286,144392
117844,13000,-113.025834,56.713504,164968,117845,118199,117278,144285,117263,118209,154820,118211,117276,117839,118214,117288,117287,117249,120272,117256,118198,117286,144392
117844,14000,-113.025834,56.713504,164968,117847,118199,117278,144285,117263,118209,117276,116492,144291,144193,118665,117287,120272,144565,118198,117286,117838,120275,115504
103748,1000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,5000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,7000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,9000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,9500,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,10000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,11000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,12000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,13000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
103748,14000,-111.368963,54.895029,103752,104689,103749,104690,163611,141879,104703,104695,103751,105674,141811,163612,105683,141880,105677,141807,153287,141732,104710,105678
113258,10000,-114.773658,56.030777,111139,109402,153893,110054,153895,114503,108889,164440,163925,163923,153567,112432,108225,163993,112433,111131,164301,113910,108872,108207
102719,1000,-112.411225,54.807482,102743,103896,103880,141736,102752,102774,102761,104838,102698,102798,104837,105758,102686,102785,102780,105739,104812,104839,103912,102684
102719,5000,-112.411225,54.807482,102743,103896,103880,141736,102752,102774,102761,104826,104838,103900,102698,102798,104837,105758,102686,102785,102780,105739,104812,104839
102719,7000,-112.411225,54.807482,102743,103896,103880,141736,102752,102774,102761,104838,103900,102698,102798,104837,105758,102686,102785,102780,105739,104812,104839,103912
102719,9000,-112.411225,54.807482,102743,103896,103880,141736,102752,102774,102761,104838,103900,102698,102798,104837,105758,102686,102785,102780,105739,104812,104839,103912
102719,9500,-112.411225,54.807482,102743,103896,103880,141736,102752,102774,102761,104838,103900,102698,102798,104837,105758,102686,102785,102780,105739,104812,104839,103912
102719,10000,-112.411225,54.807482,102743,103896,103880,103888,141736,102752,102774,104838,103900,102698,102798,104837,105758,102686,102785,105739,104812,104839,103912,102684
102719,14000,-112.411225,54.807482,102743,103896,103880,103876,141736,102752,102774,102761,104838,103900,102698,102798,104837,102686,102785,102780,105739,104812,104839,103912
105751,1000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,103880,104807,142105
105751,5000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,104826,107304,105735,106540,105758,106553,107309,106552,103880
105751,7000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,103880,104807
105751,9000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,103880,104807
105751,9500,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,103880,104807
105751,10000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,103880,103888
105751,11000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,104807,142105
105751,12000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,104807,142105
105751,13000,-112.258853,55.069453,105746,105739,105762,105767,105754,105772,106547,104823,106544,142042,104812,107304,105735,106540,105758,106553,107309,106552,104807,142105
105751,14000,-112.258853,55.069453,105746,105739,105772,104823,106544,104812,107304,106540,103880,104807,142105,104838,103876,105785,107298,102743,102698,108119,108122,103896
105922,1000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,105962,142052,107430,106747,107443,106698,107448,142113,108196
105922,4000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,105962,142052,107430,106747,107443,106698,107448,142113,108196
105922,5000,-114.221262,55.070554,106701,106687,105917,163770,106710,105963,107441,142052,107430,106747,107443,106698,107448,142113,108196,153498,106735,108199,108206,107436
105922,7000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,105962,142052,107430,106747,107443,106698,107448,142113,108196
105922,9000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,105962,142052,107430,106747,107443,106698,107448,142113,108196
105922,9500,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,105962,142052,107430,106747,107443,106698,107448,142113,108196
105922,10000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,105963,105929,107441,107430,107443,106698,108196,153498,108199,108206,107436,163809,106681,108207
105922,11000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,107430,107443,106698,142113,108196,153498,106735,107468,108199
105922,12000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,107430,107443,106698,142113,108196,153498,106735,107468,108199
105922,13000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,107430,107443,106698,142113,108196,153498,106735,107468,108199
105922,14000,-114.221262,55.070554,105920,105926,106701,105911,106687,105917,163770,106710,105963,105929,107441,105962,142052,107430,106747,107443,106698,107448,142113,108196
102614,1000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,102597,141810,141876,102626
102614,5000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,102597,141810,141876,102626
102614,7000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,141810,141876,102626,141875
102614,9000,-110.936727,54.82246,102611,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,141810,141876,102626,141875,141877
102614,9500,-110.936727,54.82246,102611,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,141810,141876,102626,141875,141877
102614,10000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,141810,141876,102626,141875
102614,11000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,141810,141876,102626,141875
102614,12000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,141810,141876,102626,141875
102614,13000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,102597,141810,141876,102626
102614,14000,-110.936727,54.82246,102611,102606,102609,103744,102615,141803,141799,102610,103742,141727,141805,103746,141802,102620,153283,103738,102597,141810,141876,102626
114503,1000,-114.176404,56.219346,113253,113254,113910,112432,112433,164440,111830,164301,178525,153895,113241,111131,111822,143471,153892,154248,164526,153893,117301,154249
114503,4000,-114.176404,56.219346,113254,113910,112432,112433,164440,164301,178525,153895,113241,111131,111822,143471,153892,154248,164526,153893,117301,154249,111123,164148
114503,5000,-114.176404,56.219346,113249,113254,113910,112432,112433,164440,111830,164301,153895,113241,111131,111822,143471,153892,154248,164526,153893,154249,111123,164148
114503,6000,-114.176404,56.219346,113254,113910,112432,112433,164440,111830,164301,153895,113241,111131,143471,153892,154248,164526,153893,154249,111123,164148,111124,111118
114503,10000,-114.176404,56.219346,113910,112432,112433,164440,164301,115517,153895,113241,111131,111822,143471,154248,164526,153893,113905,154249,111139,111124,111819,114892
114503,11000,-114.176404,56.219346,113254,113910,112432,112433,164440,164301,153895,113241,111131,111822,143471,153892,154248,164526,153893,154249,111123,164148,111124,111118
114503,12000,-114.176404,56.219346,113254,113910,112432,112433,164440,164301,153895,113241,111131,111822,143471,153892,154248,164526,153893,154249,111123,164148,111124,111118
114503,13000,-114.176404,56.219346,113254,113910,112432,112433,164440,164301,153895,113241,111131,111822,143471,153892,154248,164526,153893,154249,111123,164148,111124,111118
114503,14000,-114.176404,56.219346,113254,112432,112433,164440,111830,164301,153895,111131,111822,143471,153892,154248,164526,153893,117301,111123,111817,164148,111124,117302
110326,9000,-110.254638,55.695515,142534,142533,170597,111657,111656,110982,170722,110983,142696,142889,111658,142890,109846,142536,163986,163985,142461,154104,108619,108618
110326,9500,-110.254638,55.695515,142534,142533,170597,111657,111656,110982,170722,110983,142696,142889,111658,142890,109846,142536,163986,163985,142461,154104,108619,108618
123620,1000,-112.867126,57.266411,123616,124898,123618,144992,124899,124902,144839,122332,122323,122314,124895,144750,124891,124894,124893,179268,144757,165436,124892,144841
123620,2000,-112.867126,57.266411,123616,123610,124898,123618,144992,124899,124902,144839,122332,122323,122326,123603,122317,144835,122314,121469,171516,124895,144756,144750
123620,3000,-112.867126,57.266411,123616,123610,124898,123618,144992,124899,144839,122332,122323,122326,123603,122317,144835,122314,121469,171516,144756,144750,121460,144560
123620,5000,-112.867126,57.266411,123616,123610,124898,123618,144992,124899,124902,122332,122323,122326,123603,122317,144835,122314,124895,124891,124894,179349,124893,165436
123620,6000,-112.867126,57.266411,123616,123610,124898,123618,144992,124899,124902,144839,122332,122323,122326,123603,122317,144835,122314,121469,171516,124895,144756,144750
123620,14000,-112.867126,57.266411,123610,124898,123618,144992,124899,122332,122323,123603,122317,122314,171516,124895,144756,121460,144755,121454,120267,124891,124894,120275
163986,1000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,108626,109204,108620,142534,109207,142543,108652
163986,5000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,108620,142534,109207,142543
163986,7000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,108620,142534,109207,142543
163986,9000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,108620,142534,109207,142543
163986,9500,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,108620,142534,109207,142543
163986,10000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,142534,109207,142543,108652
163986,11000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,142534,109207,142543,108652
163986,12000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,142534,109207,142543,108652
163986,13000,-110.461659,55.535373,109846,178238,163985,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,108620,142534,109207,142543
163986,14000,-110.461659,55.535373,109846,178238,142461,170597,142533,142535,142536,108619,109848,108628,109853,109852,110327,108626,109204,108620,142534,109207,142543,108652
122314,1000,-112.732386,57.193451,122332,123618,122323,124895,124898,124899,123616,123620,124902,144839,124891,144992,144750,124894,124893,165436,124892,124885,124888,124884
122314,2000,-112.732386,57.193451,123603,122332,122326,123618,122323,124895,123610,124898,124899,121454,123616,122317,123620,121460,124902,121469,120267,144839,144560,144835
122314,3000,-112.732386,57.193451,123603,122332,122326,123618,122323,123610,124898,124899,121454,123616,122317,123620,121460,121469,120267,144839,144560,144835,179349,171516
122314,5000,-112.732386,57.193451,123603,122332,122326,123618,122323,124895,123610,124898,124899,123616,122317,123620,124902,144835,179349,124891,144992,124894,124893,179266
122314,6000,-112.732386,57.193451,123603,122332,122326,123618,122323,124895,123610,124898,124899,121454,123616,122317,123620,121460,124902,121469,120267,144839,144560,144835
122314,10000,-112.732386,57.193451,123603,122332,122326,123618,122323,124895,123610,124898,124899,121454,122317,121460,124902,121469,120267,144839,144560,144835,179349,171516
122314,11000,-112.732386,57.193451,123603,122332,122326,122323,124895,121454,122317,121460,121469,120267,144560,179349,171516,124891,144750,124894,120264,144756,124893,120255
122314,12000,-112.732386,57.193451,123603,122326,121454,120267,124891,144750,124894,120264,124893,120255,154995,179266,144389,118653,179350,144392,179351,165436,118651,118646
122314,13000,-112.732386,57.193451,123603,122326,121454,120267,124891,144750,124894,120264,124893,120255,154995,179266,144389,118653,179350,144392,179351,165436,118651,118646
122314,14000,-112.732386,57.193451,123603,122332,123618,122323,124895,123610,124898,124899,121454,122317,123620,121460,120267,179349,171516,124891,144992,124894,120264,144756
112319,1000,-111.065822,55.971678,178747,111723,178589,113028,112314,111728,111726,111706,111727,142910,111703,142907,111019,111010,111724,142906,111733,111009,110997,111016
112319,5000,-111.065822,55.971678,178747,111723,178589,112314,111728,111726,111727,142910,111703,164510,142907,111019,111010,111724,142906,111733,111009,110997,111016,142899
112319,7000,-111.065822,55.971678,178747,111723,178589,112314,111728,111726,111706,111727,142910,111703,164510,142907,111019,111010,111724,142906,111733,111009,110997,111016
112319,9000,-111.065822,55.971678,111723,112314,111728,111726,111706,111727,112305,142910,111703,142907,111019,111010,111724,142906,111733,111009,110997,111016,142899,142715
112319,9500,-111.065822,55.971678,111723,112314,111728,111726,111706,111727,112305,142910,111703,142907,111019,111010,111724,142906,111733,111009,110997,111016,142899,142715
112319,10000,-111.065822,55.971678,178747,111723,178589,112314,111728,111726,111706,113822,111727,142910,111703,164510,142907,113823,111019,111010,111724,142906,111733,111009
112319,11000,-111.065822,55.971678,178747,111723,178589,112314,111728,111726,111706,111727,142910,111703,164510,142907,111019,111010,111724,142906,111733,111009,110997,111016
112319,14000,-111.065822,55.971678,111723,178589,112314,111728,111726,111706,111727,142910,111703,164510,142907,111019,111010,111724,142906,111733,110997,142899,114382,114381
102743,1000,-112.360351,54.836517,103880,102719,141736,103896,102698,104838,102774,104812,102686,102752,102761,105739,105758,102684,105762,104837,104823,105746,102679,105751
102743,5000,-112.360351,54.836517,103880,102719,141736,103896,104826,102698,104838,102774,104812,102686,102752,102761,105739,105758,102684,105762,104837,103900,104823,105746
102743,7000,-112.360351,54.836517,103880,102719,141736,103896,102698,104838,102774,104812,102686,102752,102761,105739,105758,102684,105762,104837,103900,104823,105746,102679
102743,9000,-112.360351,54.836517,103880,102719,141736,103896,102698,104838,102774,104812,102686,102752,102761,105739,105758,102684,105762,104837,103900,104823,105746,102679
102743,9500,-112.360351,54.836517,103880,102719,141736,103896,102698,104838,102774,104812,102686,102752,102761,105739,105758,102684,105762,104837,103900,104823,105746,102679
