"SitID","DEPT","DPHI","GR","ILD","NPHI","HorID"
105922,634.5,0.122,84.123,5.294,0.285,10000
105922,636,0.109,108.17,6.305,0.285,11000
105922,636,0.109,108.17,6.305,0.285,12000
105922,636,0.109,108.17,6.305,0.285,13000
105922,643,0.042,69.143,6.819,0.213,14000
102614,334,0.54,88.484,3.255,0.561,1000
102614,454,0.491,82.203,3.813,0.567,5000
102614,474,0.394,71.575,2.378,0.542,7000
102614,480.5,0.326,91.392,2.262,0.529,9000
102614,480.5,0.326,91.392,2.262,0.529,9500
102614,484,0.308,89.055,2.673,0.515,10000
102614,487,0.189,72.215,6.963,0.385,11000
102614,487,0.189,72.215,6.963,0.385,12000
102614,487,0.189,72.215,6.963,0.385,13000
102614,535,0.237,90.448,3.407,0.352,14000
114503,278,0.248,84.002,3.058,0.652,1000
114503,439,0.184,86.489,9.05,0.338,4000
114503,457,0.185,79.688,4.554,0.376,5000
114503,459,0.238,49.733,12.093,0.322,6000
114503,463,0.266,44.099,10.477,0.333,10000
114503,468,0.429,40.101,2.967,0.396,11000
114503,468,0.429,40.101,2.967,0.396,12000
114503,468,0.429,40.101,2.967,0.396,13000
114503,478.5,0.44,29.214,3.769,0.4,14000
110326,356.62,0.236,83.344,3.06,0.521,9000
110326,356.62,0.236,83.344,3.06,0.521,9500
123620,243,0.259,108.316,4.037,0.397,1000
123620,359.5,0.225,118.278,4.121,0.451,2000
123620,385,0.149,121.042,5.272,0.438,3000
123620,390.5,0.154,120.079,5.03,0.459,5000
123620,392,0.125,89.519,7.392,0.433,6000
123620,398.5,0.102,27.325,38.703,0.227,14000
163986,256,0.224,84.076,4.24,0.386,1000
163986,381,0.284,69.424,2.771,0.421,5000
163986,400,0.246,68.993,2.895,0.441,7000
163986,405,0.232,73.582,3.32,0.435,9000
163986,405,0.232,73.582,3.32,0.435,9500
163986,408,0.254,62.453,4.62,0.349,10000
163986,412,0.286,58.246,9.547,0.366,11000
163986,416,0.242,71.555,10.501,0.333,12000
163986,416,0.242,71.555,10.501,0.333,13000
163986,488,0.142,72.765,7.83,0.392,14000
122314,101,0.262,92.338,8.853,0.469,1000
122314,213,0.232,106.106,5.064,0.482,2000
122314,238,0.106,103.226,6.465,0.465,3000
122314,244,0.156,102.12,6.304,0.46,5000
122314,246,0.201,92.186,19.393,0.362,6000
122314,255.5,0.298,40.559,72.402,0.365,10000
122314,263.5,0.32,28.326,116.953,0.381,11000
122314,269,0.288,50.346,19.435,0.396,12000
122314,269,0.288,50.346,19.435,0.396,13000
122314,279,0.129,73.394,11.796,0.225,14000
112319,200,0.22,73.108,5.052,0.598,1000
112319,337,0.295,80.528,7.415,0.495,5000
112319,348,0.371,87.429,2.023,0.578,7000
112319,354,0.245,97.24,3.282,0.497,9000
112319,354,0.245,97.24,3.282,0.497,9500
112319,355,0.242,101.23,3.667,0.485,10000
112319,357,0.188,76.781,6.463,0.421,11000
112319,420.5,0.105,90.76,10.576,0.422,14000
102743,307,0.398,73.031,2.369,0.534,1000
102743,425,0.212,94.447,2.757,0.452,5000
102743,443,0.067,79.533,3.344,0.399,7000
102743,450,0.177,87.026,3.16,0.444,9000
102743,450,0.177,87.026,3.16,0.444,9500
102743,452,0.253,95.389,3.026,0.53,10000
102743,459,0.066,69.621,9.346,0.421,14000
110989,122,0.253,89.51,6.002,0.564,1000
110989,258,0.258,88.146,4.748,0.538,5000
110989,271,0.232,82.837,3.871,0.53,7000
110989,274,0.23,86.396,3.999,0.475,9000
110989,274,0.23,86.396,3.999,0.475,9500
110989,277,0.248,88.127,4.286,0.503,10000
110989,282,0.229,89.789,4.664,0.456,11000
110989,282,0.229,89.789,4.664,0.456,12000
110989,282,0.229,89.789,4.664,0.456,13000
110989,353.5,0.356,94.736,7.85,0.602,14000
112391,219,0.325,68.738,9.63,0.462,1000
112391,385,0.125,98.067,11.801,0.356,4000
112391,408,0.077,91.462,13.569,0.314,5000
112391,415,0.156,93.674,18.081,0.362,6000
112391,425.5,0.158,97.289,11.36,0.408,9000
112391,425.5,0.158,97.289,11.36,0.408,9500
112391,429,0.171,88.628,18.464,0.422,10000
112391,436,0.165,65.984,13.235,0.386,11000
112391,436,0.165,65.984,13.235,0.386,12000
112391,436,0.165,65.984,13.235,0.386,13000
112391,451,0.258,74.868,16.719,0.402,14000
114844,100,0.411,71.556,16.181,0.253,1000
114844,252,0.172,116.044,7.158,0.35,5000
114844,256.5,0.285,58.137,11.574,0.297,6000
114844,263,0.223,116.83,4.391,0.346,9000
114844,263,0.223,116.83,4.391,0.346,9500
114844,266,0.143,91.068,5.497,0.321,10000
114844,274,0.248,99.892,21.011,0.41,11000
114844,274,0.248,99.892,21.011,0.41,12000
114844,274,0.248,99.892,21.011,0.41,13000
114844,280.5,0.27,7.699,39.882,0.268,14000
105929,500,0.313,53.818,2.673,0.525,1000
105929,633,0.256,71.432,3.279,0.425,4000
105929,671,0.459,74.178,1.541,0.568,7000
105929,688,0.245,84.626,3.387,0.475,9000
105929,688,0.245,84.626,3.387,0.475,9500
105929,692.5,0.106,79.523,7.97,0.305,10000
105929,697,0.098,82.978,8.705,0.32,11000
105929,697,0.098,82.978,8.705,0.32,12000
105929,697,0.098,82.978,8.705,0.32,13000
105929,703,0.02,45.037,17.288,0.318,14000
178196,427,0.212,65.931,6.181,0.391,1000
178196,567,0.264,76.838,4.207,0.421,4000
178196,602,0.104,82.602,9.744,0.306,5000
178196,615,0.128,97.473,2.615,0.426,7000
178196,620,0.126,93.557,5.235,0.337,9000
178196,620,0.126,93.557,5.235,0.337,9500
178196,624,0.093,106.727,6.32,0.273,10000
178196,628.5,0.455,78.456,6.556,0.479,11000
178196,628.5,0.455,78.456,6.556,0.479,12000
178196,628.5,0.455,78.456,6.556,0.479,13000
178196,632,0.17,83.576,9.732,0.441,14000
123603,227.5,0.253,98.513,3.723,0.441,2000
123603,253,0.126,112.405,7.525,0.447,3000
123603,259,0.142,108.55,6.198,0.44,5000
123603,260,0.143,103.171,7.347,0.417,6000
123603,269,0.321,33.162,32.085,0.391,10000
123603,283,0.272,47.433,29.453,0.364,11000
123603,283,0.272,47.433,29.453,0.364,12000
123603,283,0.272,47.433,29.453,0.364,13000
123603,288,0.251,89.722,4.484,0.573,14000
105683,288,0.261,91.998,10.916,0.288,1000
105683,411.5,0.247,104.848,3.03,0.471,5000
105683,428,0.192,96.677,3.096,0.371,7000
105683,433,0.204,108.604,3.927,0.419,9000
105683,433,0.204,108.604,3.927,0.419,9500
105683,439,0.19,126.267,4.005,0.478,10000
105683,442.5,0.212,67.129,11.163,0.364,11000
105683,442.5,0.212,67.129,11.163,0.364,12000
105683,442.5,0.212,67.129,11.163,0.364,13000
105683,490,0.118,38.728,10.21,0.27,14000
105893,489.5,0.258,80.503,4.864,0.401,1000
105893,611,0.246,75.186,4.663,0.413,4000
105893,631,0.257,64.412,3.445,0.374,5000
105893,653,0.153,82.056,2.51,0.369,7000
105893,664,0.146,88.537,4.799,0.354,9000
105893,664,0.146,88.537,4.799,0.354,9500
105893,670,0.125,85.823,5.248,0.367,10000
105893,678,0.166,78.753,6.361,0.307,14000
143229,241.5,0.344,51.028,7.824,0.451,1000
143229,394,0.214,82.352,8.125,0.425,4000
143229,418,0.195,80.443,13.559,0.408,5000
143229,421,0.248,63.086,19.481,0.393,6000
143229,430,0.186,73.225,9.911,0.386,9000
143229,430,0.186,73.225,9.911,0.386,9500
143229,433,0.214,71.82,13.838,0.408,10000
143229,437,0.233,74.182,17.45,0.386,11000
143229,437,0.233,74.182,17.45,0.386,12000
143229,437,0.233,74.182,17.45,0.386,13000
142544,173,0.052,92.705,3.632,0.385,1000
142544,310,0.24,79.388,4.667,0.478,5000
142544,322.5,0.251,89.721,3.128,0.501,7000
142544,326.5,0.225,91.128,3.908,0.436,9000
142544,326.5,0.225,91.128,3.908,0.436,9500
142544,329,0.223,93.077,3.527,0.498,10000
142544,336,0.292,69.732,6.996,0.432,11000
142544,336,0.292,69.732,6.996,0.432,12000
142544,336,0.292,69.732,6.996,0.432,13000
142544,410,0.322,40.519,4.041,0.399,14000
107272,309,0.226,91.909,3.427,0.438,1000
107272,435.5,0.301,97.292,3.043,0.534,5000
107272,453,0.217,100.359,2.419,0.546,7000
107272,455.5,0.174,88.407,4.463,0.448,9000
107272,458,0.242,96.334,3.697,0.472,9500
107272,464,0.207,103.786,3.384,0.5,10000
107272,470,0.236,78.112,8.853,0.394,11000
107272,470,0.236,78.112,8.853,0.394,12000
107272,470,0.236,78.112,8.853,0.394,13000
107272,520,0.26,52.888,2.362,0.384,14000
108911,472,0.458,59.06,3.365,0.51,1000
108911,628,0.496,92.287,4.12,0.5,4000
108911,662,0.512,92.106,3.481,0.541,5000
108911,673,0.546,71.92,1.449,0.516,7000
108911,680,0.345,87.966,3.563,0.442,9000
108911,680,0.345,87.966,3.563,0.442,9500
108911,683,0.22,102.728,7.406,0.296,14000
154011,231.5,0.334,65.819,9.136,0.467,1000
154011,382,0.079,72.813,18.807,0.363,4000
154011,405.5,0.117,72.603,21.978,0.322,5000
154011,410,0.265,47.677,28.954,0.335,7000
154011,421.5,0.268,49.337,23.369,0.417,9000
154011,421.5,0.268,49.337,23.369,0.417,9500
154011,424.5,0.291,45.914,37.611,0.413,10000
154011,433,0.263,87.918,10.613,0.445,11000
154011,433,0.263,87.918,10.613,0.445,12000
154011,433,0.263,87.918,10.613,0.445,13000
154011,473,0.298,48.212,9.671,0.33,14000
144841,219,0.246,106.18,6.628,0.39,1000
144841,333,0.214,101.422,4.64,0.445,2000
144841,350,0.122,65.959,8.956,0.398,14000
108236,364,0.49,63.991,4.742,0.418,1000
108236,513,0.305,91.63,6.554,0.401,4000
108236,542,0.48,85.847,5.759,0.432,5000
108236,555.5,0.396,75.579,2.374,0.483,7000
108236,565,0.043,35.744,11.573,0.109,14000
144565,191.5,0.18,112.566,11.832,0.409,2000
144565,213,0.208,113.092,16.899,0.388,3000
144565,213,0.208,113.092,16.899,0.388,6000
144565,234,0.235,86.6,24.571,0.407,10000
144565,241,0.261,80.695,52.201,0.365,14000
142210,386.5,0.209,90.899,4.756,0.483,1000
142210,513,0.235,96.792,7.441,0.384,4000
142210,543.5,0.118,112.407,7.484,0.366,5000
142210,560,0.133,109.06,3.57,0.418,7000
142210,564,0.116,84.833,9.108,0.34,9000
142210,564,0.116,84.833,9.108,0.34,9500
142210,574,0.215,60.618,4.297,0.317,10000
142210,580,0.085,290.759,7,0.333,11000
142210,580,0.085,290.759,7,0.333,12000
142210,580,0.085,290.759,7,0.333,13000
142210,583.5,-0.056,120.457,2.259,0.312,14000
110419,279,0.246,111.75,6.112,0.522,1000
110419,433.5,0.251,98.647,4.776,0.493,5000
110419,447,0.269,97.057,2.079,0.583,7000
110419,450,0.184,87.965,7.384,0.444,9000
110419,450,0.184,87.965,7.384,0.444,9500
110419,455,0.188,106.346,4.561,0.482,10000
110419,460,0.247,86.923,12.264,0.41,11000
110419,460,0.247,86.923,12.264,0.41,12000
110419,460,0.247,86.923,12.264,0.41,13000
110419,510,0.217,58.907,10.257,0.328,14000
114849,221,0.198,103.405,6.755,0.41,5000
114849,225,0.349,54.31,12.586,0.255,6000
114849,231.5,0.242,111.136,4.903,0.442,9000
114849,231.5,0.242,111.136,4.903,0.442,9500
114849,234.5,0.222,119.077,5.977,0.331,10000
110003,643,0.219,72.949,2.861,0.551,1000
110003,787,0.242,77.013,8.517,0.472,4000
110003,817.5,0.142,101.127,8.251,0.355,5000
110003,828.5,0.318,75.793,2.953,0.527,7000
110003,832.5,0.295,85.037,4.564,0.464,9000
110003,832.5,0.295,85.037,4.564,0.464,9500
110003,838,0.266,55.389,7.031,0.366,10000
110003,843,0.154,78.692,11.006,0.369,11000
110003,843,0.154,78.692,11.006,0.369,12000
110003,843,0.154,78.692,11.006,0.369,13000
110003,879.5,0.164,58.28,3.957,0.311,14000
142716,275,0.224,95.902,6.182,0.455,1000
142716,425,0.243,88.806,5.868,0.469,5000
142716,438,0.239,84.287,4.038,0.528,7000
142716,441.5,0.183,73.479,6.122,0.373,9000
142716,441.5,0.183,73.479,6.122,0.373,9500
142716,447,0.214,93.533,7.877,0.413,10000
142716,451.5,0.222,83.591,12.317,0.369,11000
142716,451.5,0.222,83.591,12.317,0.369,12000
142716,451.5,0.222,83.591,12.317,0.369,13000
142716,499,0.048,100.765,13.388,0.323,14000
111105,274,0.264,86.328,4.933,0.528,1000
111105,420.5,0.137,79.686,23.181,0.373,4000
111105,449,0.116,94.992,16.952,0.326,5000
111105,454,0.223,62.504,30.664,0.339,7000
111105,467,0.229,59.987,15.173,0.362,9000
111105,467,0.229,59.987,15.173,0.362,9500
111105,472.5,0.153,83.641,9.342,0.39,10000
111105,475,0.165,72.894,20.803,0.331,11000
111105,475,0.165,72.894,20.803,0.331,12000
111105,475,0.165,72.894,20.803,0.331,13000
111105,515,0.222,62.992,11.371,0.314,14000
114339,123,0.264,61.614,9.803,0.426,1000
114339,268,0.303,97.703,3.841,0.545,5000
114339,277,0.311,75.475,2.357,0.522,7000
114339,285,0.26,85.489,3.935,0.505,9000
114339,285,0.26,85.489,3.935,0.505,9500
114339,287,0.258,76.351,4.92,0.5,10000
114339,289,0.174,66.183,5.407,0.349,11000
114339,291,0.28,71.581,2.717,0.491,12000
114339,291,0.28,71.581,2.717,0.491,13000
114339,359,0.149,31.182,5.282,0.371,14000
107467,384,0.219,70.116,3.431,0.399,1000
107467,533,0.223,75.192,4.129,0.424,4000
107467,560,0.137,71.402,5.751,0.338,5000
107467,573,0.326,77.604,1.741,0.43,7000
107467,579,0.084,76.879,6.188,0.32,9000
107467,579,0.084,76.879,6.188,0.32,9500
107467,582,0.138,43.216,17.588,0.27,14000
106602,305,0.221,105.023,3.419,0.506,1000
106602,420.5,0.22,86.31,5.194,0.442,4000
106602,442,0.184,104.329,6.005,0.434,5000
106602,455.5,0.191,101.977,3.38,0.508,7000
106602,462,0.154,110.832,4.022,0.481,9000
106602,462,0.154,110.832,4.022,0.481,9500
106602,465.5,0.176,111.504,5.415,0.431,10000
106602,471,0.08,112.391,8.49,0.347,11000
106602,471,0.08,112.391,8.49,0.347,12000
106602,471,0.08,112.391,8.49,0.347,13000
106602,482,0.191,76.51,16.837,0.434,14000
154820,212,0.152,138.587,9.449,0.422,4000
154820,217.5,0.26,93.416,18.162,0.339,6000
154820,228,0.146,122.778,8.106,0.348,10000
154820,235,0.251,82.685,12.975,0.395,11000
154820,235,0.251,82.685,12.975,0.395,12000
154820,235,0.251,82.685,12.975,0.395,13000
113204,234.5,0.337,77.86,5.282,0.435,1000
113204,387,0.183,96.963,11.612,0.386,4000
113204,410,0.158,105.856,12.322,0.405,5000
113204,413.5,0.213,77.055,18.534,0.358,6000
113204,422.5,0.201,72.143,9.38,0.389,9000
113204,422.5,0.201,72.143,9.38,0.389,9500
113204,425.5,0.273,58.213,15.04,0.33,10000
113204,430,0.258,76.799,21.465,0.376,11000
113204,430,0.258,76.799,21.465,0.376,12000
113204,430,0.258,76.799,21.465,0.376,13000
113204,457,0.264,88.732,6.008,0.35,14000
117238,177.5,0.171,105.112,13.764,0.443,2000
117238,205.5,0.145,101.022,15.773,0.383,3000
117238,219,0.334,36.426,19.879,0.276,5000
117238,219,0.334,36.426,19.879,0.276,6000
117238,231,0.202,89.814,4.379,0.479,9000
117238,231,0.202,89.814,4.379,0.479,9500
117238,233.5,0.257,86.319,17.095,0.407,10000
117238,234.5,0.315,86.586,35.627,0.509,11000
108176,373,0.267,78.425,3.494,0.51,1000
108176,506,0.188,98.255,7.96,0.441,4000
108176,537.5,0.115,78.557,9.359,0.348,5000
108176,551,0.124,99.168,4.376,0.344,7000
108176,556,0,66.399,6.414,0.24,9000
108176,556,0,66.399,6.414,0.24,9500
108176,564,0.106,99.752,8.467,0.377,10000
108176,573,0.124,49.764,11.07,0.287,11000
108176,573,0.124,49.764,11.07,0.287,12000
108176,573,0.124,49.764,11.07,0.287,13000
108176,594,0.203,86.261,2.723,0.362,14000
153250,317,0.203,88.116,2.614,0.471,1000
153250,444,0.232,103.356,2.877,0.462,5000
153250,464,0.234,105.45,2.326,0.454,7000
153250,468.5,0.141,92.762,4.055,0.398,9000
153250,468.5,0.141,92.762,4.055,0.398,9500
153250,474,0.131,95.361,3.682,0.326,10000
153250,479,0.294,41.086,4.233,0.361,11000
153250,479,0.294,41.086,4.233,0.361,12000
153250,479,0.294,41.086,4.233,0.361,13000
153250,513,0.294,67.854,2.715,0.318,14000
141856,372.5,0.137,90.733,3.802,0.464,1000
141856,489.5,0.293,84.201,4.269,0.544,5000
141856,524,0.243,84.305,2.86,0.5,9000
141856,524,0.243,84.305,2.86,0.5,9500
141856,526.5,0.234,99.303,4.058,0.426,10000
141856,529,0.303,51.946,15.359,0.448,11000
141856,529,0.303,51.946,15.359,0.448,12000
141856,529,0.303,51.946,15.359,0.448,13000
141856,607,0.231,54.266,6.499,0.332,14000
142706,175,0.213,103.009,4.151,0.516,1000
142706,315,0.177,105.088,6.911,0.448,5000
142706,328,0.22,90.672,2.845,0.504,7000
142706,331,0.214,103.704,4.485,0.46,9000
142706,331,0.214,103.704,4.485,0.46,9500
142706,335,0.198,88.307,3.949,0.423,10000
142706,339,0.255,89.496,6.628,0.355,11000
142706,339,0.255,89.496,6.628,0.355,12000
142706,339,0.255,89.496,6.628,0.355,13000
142706,414,0.346,39.797,4.745,0.402,14000
178594,256,0.199,92.622,6.769,0.364,1000
178594,401,0.237,93.668,6.202,0.398,5000
178594,412.5,0.207,85.573,4.545,0.434,7000
178594,418.5,0.202,98.981,4.281,0.411,9000
178594,418.5,0.202,98.981,4.281,0.411,9500
178594,422,0.256,79.994,9.434,0.349,10000
178594,422,0.256,79.994,9.434,0.349,11000
178594,422,0.256,79.994,9.434,0.349,12000
178594,422,0.256,79.994,9.434,0.349,13000
178594,478,0.027,24.145,7.349,0.302,14000
107170,301,0.228,90.423,4.97,0.538,1000
107170,415,0.267,81.623,3.804,0.503,5000
107170,431,0.264,83.027,3.445,0.483,7000
107170,433.5,0.234,81.939,5.781,0.461,9000
107170,437,0.25,72.44,7.538,0.472,9500
107170,441.5,0.204,83.552,4.755,0.503,10000
107170,449.5,0.271,77.297,14.534,0.431,11000
107170,449.5,0.271,77.297,14.534,0.431,12000
107170,449.5,0.271,77.297,14.534,0.431,13000
107170,493,0.196,92.782,7.403,0.402,14000
106626,435,0.215,96.074,2.484,0.51,1000
106626,558,0.081,87.885,5.59,0.42,4000
106626,583,0.024,56.325,8.064,0.284,5000
106626,594,0.073,89.656,3.845,0.396,7000
106626,600.5,0.094,115.172,5.043,0.433,9000
106626,600.5,0.094,115.172,5.043,0.433,9500
106626,603.5,0.036,95.557,5.274,0.407,10000
106626,614,0.084,144.947,6.115,0.479,11000
106626,614,0.084,144.947,6.115,0.479,12000
106626,614,0.084,144.947,6.115,0.479,13000
106687,397,0.15,87.235,3.117,0.261,1000
106687,538,0.209,86.772,6.013,0.281,4000
106687,563.5,0.088,71.934,7.027,0.262,5000
106687,578,0.012,97.607,4.172,0.311,7000
106687,588,0.217,93.663,7.446,0.139,9000
106687,588,0.217,93.663,7.446,0.139,9500
106687,603,0.235,53.472,2.673,0.296,10000
106687,612,0.165,101.545,7.971,0.254,11000
106687,612,0.165,101.545,7.971,0.254,12000
106687,612,0.165,101.545,7.971,0.254,13000
106687,624,0.326,79.683,15.757,0.342,14000
141962,323,0.276,82.248,5.027,0.416,1000
141962,436.5,0.26,89.814,3.054,0.519,5000
141962,461,0.277,84.173,3.761,0.512,7000
141962,465,0.217,83.13,3.173,0.451,9000
141962,466,0.237,79.553,4.516,0.4,9500
141962,469,0.181,77.264,4.857,0.509,10000
141962,478,0.269,82.447,12.482,0.401,11000
141962,478,0.269,82.447,12.482,0.401,12000
141962,478,0.269,82.447,12.482,0.401,13000
141962,542,0.007,40.608,3.085,0.298,14000
179349,196.5,0.298,109.462,4.1,0.52,2000
179349,220,0.237,113.368,6.812,0.459,3000
179349,227,0.206,115.003,5.012,0.534,5000
179349,228.5,0.201,103.014,9.247,0.421,6000
179349,240,0.359,41.611,30.201,0.445,10000
179349,255,0.333,48.253,19.886,0.436,11000
179349,265.5,0.264,35.173,26.278,0.301,14000
141875,369,0.366,76.664,3.249,0.49,1000
141875,489,0.313,66.329,5.309,0.464,5000
141875,510,0.329,67.97,3.407,0.559,7000
141875,512,0.419,69.41,3.377,0.527,9000
141875,512,0.419,69.41,3.377,0.527,9500
141875,515.5,0.469,75.264,5.5,0.466,10000
141875,525,0.317,85.437,9.401,0.407,11000
141875,525,0.317,85.437,9.401,0.407,12000
141875,525,0.317,85.437,9.401,0.407,13000
109204,214.5,0.179,90.382,4.044,0.431,1000
109204,330.5,0.313,82.865,1.732,0.524,5000
109204,353.5,0.256,84.877,2.288,0.564,7000
109204,358,0.23,89.284,3.512,0.434,9000
109204,358,0.23,89.284,3.512,0.434,9500
109204,362,0.251,80.313,4.303,0.445,10000
109204,366,0.342,85.31,9.448,0.339,11000
109204,366,0.342,85.31,9.448,0.339,12000
109204,366,0.342,85.31,9.448,0.339,13000
109204,405.5,0.32,37.487,90.311,0.364,14000
111787,195,0.332,45.272,8.329,0.446,1000
111787,349,0.18,103.43,8.651,0.421,4000
111787,371,0.17,114.796,10.189,0.436,5000
111787,383,0.242,57.231,15.1,0.444,7000
111787,389,0.166,124.662,7.237,0.418,9000
111787,389,0.166,124.662,7.237,0.418,9500
111787,392.5,0.188,83.695,9.373,0.394,10000
111787,396,0.141,98.259,11.284,0.372,11000
111787,396,0.141,98.259,11.284,0.372,12000
111787,396,0.141,98.259,11.284,0.372,13000
111787,413,0.122,100.104,33.935,0.402,14000
106501,338.5,0.192,62.811,8.879,0.331,1000
106501,468,0.25,88.101,3.207,0.476,5000
106501,482,0.259,97.276,2.529,0.538,7000
106501,485.5,0.139,79.974,4.332,0.467,9000
106501,489,0.233,86.992,4.454,0.383,9500
106501,493.5,0.229,82.187,3.387,0.47,10000
106501,496,0.21,72.44,6.824,0.391,11000
106501,496,0.21,72.44,6.824,0.391,12000
106501,496,0.21,72.44,6.824,0.391,13000
106501,534,0.298,84.597,3.417,0.369,14000
116481,187,0.192,114.32,8.356,0.406,3000
116481,214,0.183,123.55,5.607,0.419,10000
116481,217,0.268,83.431,30.798,0.245,14000
141867,324.5,0.137,86.838,3.809,0.45,1000
141867,442.5,0.314,72.046,5.764,0.544,5000
141867,469,0.259,80.665,3.446,0.487,7000
141867,473,0.251,84.919,3.694,0.49,9000
141867,473,0.251,84.919,3.694,0.49,9500
141867,476,0.239,65.586,6.01,0.468,10000
141867,479.5,0.327,44.377,29.384,0.432,11000
141867,479.5,0.327,44.377,29.384,0.432,12000
141867,479.5,0.327,44.377,29.384,0.432,13000
141867,571,0.217,22.925,4.506,0.332,14000
178601,262,0.235,65.823,8.989,0.448,1000
178601,409,0.206,74.448,5.959,0.421,5000
178601,419,0.216,84.431,3.837,0.443,7000
178601,425.5,0.191,97.404,3.979,0.458,9000
178601,425.5,0.191,97.404,3.979,0.458,9500
178601,429,0.255,94.394,14.941,0.338,10000
178601,429,0.255,94.394,14.941,0.338,11000
178601,429,0.255,94.394,14.941,0.338,12000
178601,429,0.255,94.394,14.941,0.338,13000
178601,483,0.006,22.302,47.862,0.145,14000
104712,310.5,0.216,104.214,4.441,0.353,1000
104712,432.5,0.238,109.671,2.686,0.44,5000
104712,449.5,0.252,103.754,2.261,0.509,7000
104712,455,0.204,111.945,3.464,0.413,9000
104712,455,0.204,111.945,3.464,0.413,9500
104712,461,0.265,110.542,4.359,0.395,10000
104712,468,0.232,122.132,9.483,0.333,11000
