header,real:6
487,0.315,65.772,3.919,0.508,5000
500,0.254,70.31,3.057,0.531,7000
502,0.252,57.192,5.948,0.531,9000
520,0.179,65.702,5.997,0.454,9500
527,0.288,51.738,9.315,0.429,12000
527,0.288,51.738,9.315,0.429,13000
568,0.251,51.64,4.671,0.397,14000
423.5,0.267,92.524,3.385,0.55,1000
556,0.287,77.815,8.408,0.354,4000
589,0.145,95.718,9.612,0.334,5000
602,0.197,102.476,3.554,0.486,7000
606,0.103,89.289,8.512,0.356,9000
606,0.103,89.289,8.512,0.356,9500
615,0.193,56.316,7.7,0.304,10000
621,0.181,84.254,7.161,0.3,11000
621,0.181,84.254,7.161,0.3,12000
621,0.181,84.254,7.161,0.3,13000
639,0.191,78.039,12.455,0.465,14000
241,0.229,103.173,4.245,0.45,1000
407,0.18,88.333,3.941,0.458,7000
413,0.157,107.484,4.027,0.419,9000
413,0.157,107.484,4.027,0.419,9500
415.5,0.172,113.684,7.005,0.401,10000
419,0.187,69.317,16.203,0.358,11000
419,0.187,69.317,16.203,0.358,12000
419,0.187,69.317,16.203,0.358,13000
453,0.294,42.061,8.817,0.398,14000
276,0.419,73.141,3.062,0.568,1000
403,0.255,96.104,2.748,0.444,5000
420,0.228,93.659,2.879,0.425,7000
427,0.192,97.871,3.408,0.382,9000
427,0.192,97.871,3.408,0.382,9500
432,0.201,100.956,2.361,0.398,10000
441,0.19,92.254,3.847,0.356,11000
441,0.19,92.254,3.847,0.356,12000
441,0.19,92.254,3.847,0.356,13000
483,0.13,89.781,2.484,0.357,14000
274.93,0.233,94.916,6.799,0.398,11000
274.93,0.233,94.916,6.799,0.398,12000
274.93,0.233,94.916,6.799,0.398,13000
243,0.215,85.116,9.459,0.375,1000
361.5,0.176,77.888,5.445,0.401,2000
398,0.005,95.859,8.217,0.299,3000
413,0.224,98.815,4.726,0.37,14000
318,0.233,95.409,4.356,0.471,1000
442,0.269,79.037,3.195,0.545,5000
455,0.295,84.373,3.46,0.547,7000
458,0.232,76.553,4.63,0.436,9000
470.5,0.231,77.603,5.71,0.404,9500
475,0.242,75.931,4.455,0.408,11000
475,0.242,75.931,4.455,0.408,12000
475,0.242,75.931,4.455,0.408,13000
529,0.271,27.825,5.113,0.299,14000
384,0.08,67.084,3.347,0.345,1000
509,0.161,83.424,5.407,0.306,4000
542,0.031,55.904,15.931,0.184,5000
556,0.164,104.981,2.922,0.395,7000
563,0.12,99.018,5.448,0.316,9000
563,0.12,99.018,5.448,0.316,9500
568,0.138,112.418,5.219,0.373,10000
575.5,0.212,40.298,3.505,0.292,11000
575.5,0.212,40.298,3.505,0.292,12000
575.5,0.212,40.298,3.505,0.292,13000
592,0.028,127.541,4.34,0.292,14000
232,0.108,70.708,5.221,0.437,1000
386,0.18,86.124,5.506,0.457,5000
399.5,0.217,84.212,2.348,0.526,7000
406,0.204,92.135,3.223,0.532,9000
406,0.204,92.135,3.223,0.532,9500
414,0.181,104.335,10.961,0.426,11000
414,0.181,104.335,10.961,0.426,12000
414,0.181,104.335,10.961,0.426,13000
452,0.152,104.122,13.452,0.352,14000
194.5,0.288,90.597,5.157,0.487,5000
207,0.274,88.783,2.677,0.536,7000
214,0.257,91.667,4.794,0.462,9000
214,0.257,91.667,4.794,0.462,9500
216,0.229,90.131,6.597,0.47,10000
219,0.329,52.627,22.778,0.326,11000
219,0.329,52.627,22.778,0.326,12000
219,0.329,52.627,22.778,0.326,13000
299.5,0.151,43.241,13.079,0.363,14000
180.5,0.213,106.583,5.928,0.448,2000
208,0.038,96.831,11.89,0.338,3000
221,0.316,47.042,18.227,0.249,5000
221,0.316,47.042,18.227,0.249,6000
234,0.167,111.907,4.381,0.36,9000
234,0.167,111.907,4.381,0.36,9500
235.5,0.175,79.319,6.167,0.402,10000
237,0.318,49.706,41.943,0.104,11000
239,0.329,47.667,131.459,0.098,12000
239,0.329,47.667,131.459,0.098,13000
340,0.379,93.072,4.023,0.541,1000
458,0.25,83.401,4.125,0.521,5000
474,0.328,80.73,3.81,0.505,7000
481,0.351,76.395,2.241,0.581,9000
481,0.351,76.395,2.241,0.581,9500
486,0.276,81.058,3.001,0.49,10000
493,0.287,82.94,6.932,0.406,11000
493,0.287,82.94,6.932,0.406,12000
493,0.287,82.94,6.932,0.406,13000
544,0,59.815,31.29,0.106,14000
345,0.261,94.964,4.383,0.436,1000
464,0.312,95.479,3.138,0.546,5000
481,0.216,81.997,4.284,0.479,7000
486,0.266,96.443,2.196,0.527,9000
486,0.266,96.443,2.196,0.527,9500
491,0.229,84.288,4.599,0.414,10000
494,0.208,104.631,3.897,0.402,11000
494,0.208,104.631,3.897,0.402,12000
494,0.208,104.631,3.897,0.402,13000
555,0.199,92.74,5.55,0.334,14000
331,0.207,87.865,3.257,0.365,1000
452.5,0.189,95.606,3.175,0.396,5000
473,0.193,91.77,2.69,0.365,7000
478.5,0.103,95.238,3.094,0.319,9000
478.5,0.103,95.238,3.094,0.319,9500
484,0.197,93.382,2.826,0.389,10000
488,0.185,66.301,5.214,0.317,11000
488,0.185,66.301,5.214,0.317,12000
488,0.185,66.301,5.214,0.317,13000
521.5,0.144,112.781,2.887,0.31,14000
390.5,0.327,71.344,7.761,0.276,1000
512.5,0.288,80.087,4.814,0.521,5000
537.5,0.268,93.364,1.963,0.504,7000
540,0.239,93.312,2.816,0.512,9000
540,0.239,93.312,2.816,0.512,9500
542,0.244,76.408,3.771,0.461,10000
546,0.212,89.121,4.904,0.44,11000
546,0.212,89.121,4.904,0.44,12000
546,0.212,89.121,4.904,0.44,13000
616,0.237,53.215,5.624,0.343,14000
434,0.331,78.106,3.566,0.391,1000
542.5,0.253,100.942,2.387,0.468,4000
575,0.148,91.704,7.489,0.305,5000
588,0.115,85.289,8.064,0.312,7000
594,0.128,98.851,6.21,0.36,9000
594,0.128,98.851,6.21,0.36,9500
598,0.052,76.403,11.396,0.269,10000
600,0.214,77.654,14.548,0.235,14000
317,0.249,89.817,5.056,0.468,1000
433,0.263,87.247,3.402,0.515,5000
447.5,0.278,78.532,3.012,0.515,7000
449,0.333,68.893,6.856,0.486,9000
482,0.28,59.428,11.541,0.381,9500
482,0.28,59.428,11.541,0.381,13000
543,0.011,43.556,4.55,0.311,14000
303.5,0.255,80.952,8.642,0.522,1000
442.5,0.277,82.21,6.216,0.452,5000
462,0.226,89.351,4.043,0.518,7000
468,0.17,97.942,4.323,0.488,9000
468,0.17,97.942,4.323,0.488,9500
472.5,0.17,90.229,6.345,0.456,10000
478,0.207,104.232,11.832,0.413,11000
478,0.207,104.232,11.832,0.413,12000
478,0.207,104.232,11.832,0.413,13000
531,0.276,9.761,3.153,0.375,14000
109,0.234,88.681,7.992,0.41,1000
219.5,0.182,89.525,6.615,0.423,2000
240.5,0.228,108.044,12.387,0.4,6000
347.5,0.345,62.838,9.276,0.531,1000
514,0.287,80.39,16.471,0.53,4000
310,0.29,87.752,8.86,0.362,1000
432,0.206,87.678,5.366,0.396,5000
445.5,0.222,89.794,4.364,0.412,7000
447,0.24,73.158,11.668,0.353,9000
467,0.249,58.735,25.081,0.364,9500
477,0.309,54.61,17.123,0.352,12000
477,0.309,54.61,17.123,0.352,13000
519.5,0.263,47.42,5.653,0.247,14000
220,0.338,82.344,5.218,0.529,1000
372,0.164,89.376,9.267,0.386,4000
393.5,0.119,99.261,13.539,0.393,5000
398,0.245,61.974,15.491,0.338,6000
407,0.226,61.692,8.218,0.396,9000
407,0.226,61.692,8.218,0.396,9500
410,0.243,57.643,13.441,0.367,10000
416,0.097,70.567,7.053,0.301,11000
416,0.097,70.567,7.053,0.301,12000
416,0.097,70.567,7.053,0.301,13000
333,0.253,90.688,3.928,0.513,1000
448,0.282,82.068,5.067,0.482,5000
471,0.363,76.772,2.879,0.567,7000
478,0.282,87.797,2.556,0.495,9000
478,0.282,87.797,2.556,0.495,9500
482,0.22,81.025,3.371,0.46,10000
486,0.325,56.208,12.3,0.432,11000
486,0.325,56.208,12.3,0.432,12000
486,0.325,56.208,12.3,0.432,13000
540,0.207,33.6,10.084,0.383,14000
268.5,0.213,101.198,3.729,0.521,1000
393.5,0.236,107.813,2.562,0.428,5000
410,0.263,92.89,2.331,0.416,7000
417,0.209,110.172,2.875,0.425,9000
417,0.209,110.172,2.875,0.425,9500
421,0.198,126.067,3.074,0.457,10000
428,0.136,80.269,10.157,0.352,11000
428,0.136,80.269,10.157,0.352,12000
428,0.136,80.269,10.157,0.352,13000
474,0.243,53.056,8.528,0.206,14000
218,0.262,84.256,4.137,0.523,1000
353,0.185,87.553,9.57,0.394,4000
376,0.193,112.947,11.801,0.386,5000
384,0.184,85.139,10.69,0.373,7000
392,0.159,91.319,6.902,0.369,9000
392,0.159,91.319,6.902,0.369,9500
395,0.213,76.721,7.973,0.416,10000
399,0.199,108.48,7.872,0.442,11000
399,0.199,108.48,7.872,0.442,12000
399,0.199,108.48,7.872,0.442,13000
415,0.158,110.503,11.944,0.337,14000
339,0.192,97.62,3.526,0.474,1000
456,0.332,84.889,3.963,0.526,5000
483.5,0.226,94.336,2.863,0.495,7000
486.5,0.21,98.51,3.506,0.445,10000
492,0.246,108.227,4.59,0.376,11000
492,0.246,108.227,4.59,0.376,12000
492,0.246,108.227,4.59,0.376,13000
533,0.166,110.037,7.103,0.376,14000
604,0.196,82.92,2.223,0.425,1000
742,0.288,57.796,2.193,0.37,4000
786,0.153,80.61,1.848,0.364,7000
803.5,0.109,79.412,4.968,0.29,9000
803.5,0.109,79.412,4.968,0.29,9500
812,0.094,74.949,5.382,0.318,10000
815.5,0.084,76.458,11.972,0.251,11000
815.5,0.084,76.458,11.972,0.251,12000
815.5,0.084,76.458,11.972,0.251,13000
836,0.215,65.351,4.237,0.313,14000
278,0.228,112.267,6.97,0.471,1000
428,0.205,103.238,6.578,0.458,5000
435,0.251,102.081,3.349,0.571,7000
440,0.203,104.564,3.686,0.506,9000
440,0.203,104.564,3.686,0.506,9500
444,0.246,97.282,4.292,0.544,10000
446,0.223,75.959,16.971,0.388,11000
446,0.223,75.959,16.971,0.388,12000
446,0.223,75.959,16.971,0.388,13000
500,0.213,39.688,9.104,0.37,14000
367.59,0.208,89.009,0.367,0.512,4000
309.5,0.25,98.076,3.975,0.483,1000
463,0.191,93.83,8.005,0.436,5000
472,0.226,104.961,3.066,0.51,7000
477,0.171,93.389,6.838,0.437,9000
477,0.171,93.389,6.838,0.437,9500
479,0.16,99.536,6.457,0.413,10000
488,0.186,124.748,8.195,0.413,11000
488,0.186,124.748,8.195,0.413,12000
488,0.186,124.748,8.195,0.413,13000
535,0.19,118.982,8.166,0.338,14000
328.5,0.22,75.93,4.499,0.404,1000
445.5,0.325,52.727,4.948,0.413,5000
478,0.224,93.934,3.117,0.452,9000
478,0.224,93.934,3.117,0.452,9500
481,0.218,77.541,5.125,0.451,10000
483,0.243,61.823,19.552,0.392,11000
483,0.243,61.823,19.552,0.392,12000
483,0.243,61.823,19.552,0.392,13000
546.5,0.316,37.342,3.131,0.388,14000
314,0.169,77.266,5.396,0.286,1000
442.5,0.232,89.548,2.869,0.464,5000
459,0.249,88.303,2.09,0.407,7000
462,0.226,83.08,3.535,0.433,9000
466,0.21,89.437,2.969,0.427,9500
472,0.225,107.17,2.453,0.42,10000
475.5,0.225,77.343,6.507,0.336,11000
475.5,0.225,77.343,6.507,0.336,12000
475.5,0.225,77.343,6.507,0.336,13000
519,0.235,84.723,2.751,0.334,14000
155,0.236,94.857,4.473,0.444,1000
285,0.213,85.847,5.529,0.469,5000
303,0.216,88.966,3.908,0.533,7000
306.5,0.212,94.076,3.727,0.478,9000
306.5,0.212,94.076,3.727,0.478,9500
309,0.234,90.555,4.361,0.495,10000
314,0.303,88.41,4.021,0.413,11000
314,0.303,88.41,4.021,0.413,12000
314,0.303,88.41,4.021,0.413,13000
372.5,0.313,49.114,4.175,0.368,14000
225,0.283,57.55,4.508,0.54,1000
382,0.189,96.157,10.18,0.383,4000
404.5,0.178,106.829,9.369,0.423,5000
406.5,0.019,96.061,11.306,0.347,6000
408,0.165,97.379,8.296,0.423,9000
408,0.165,97.379,8.296,0.423,9500
410,0.116,81.862,11.445,0.356,10000
413,0.285,64.305,25.392,0.438,11000
415,0.256,58.789,31.701,0.429,12000
415,0.256,58.789,31.701,0.429,13000
433,0.043,85.516,15.013,0.434,14000
154,0.273,91.244,5.705,0.464,2000
183.5,0.262,114.862,8.67,0.456,3000
190,0.17,89.397,13.393,0.386,4000
195,0.25,72.091,5.612,0.399,5000
195,0.25,72.091,5.612,0.399,6000
201,0.241,92.472,4.113,0.436,9000
201,0.241,92.472,4.113,0.436,9500
202,0.229,86.809,8.034,0.352,10000
205,0.286,70.664,37.452,0.398,11000
208.5,0.262,96.419,7.98,0.451,12000
208.5,0.262,96.419,7.98,0.451,13000
320.5,0.224,75.348,7.264,0.499,1000
442,0.236,75.507,4.077,0.552,5000
460,0.229,73.183,4.202,0.466,9000
461,0.264,72.885,4.476,0.435,9500
463,0.258,67.846,4.902,0.497,10000
475.25,0.237,66.782,11.81,0.391,11000
477.25,0.277,72.084,10.297,0.405,12000
477.25,0.277,72.084,10.297,0.405,13000
549.5,0.147,-4.191,6.418,0.328,14000
253.5,0.258,81.073,5.347,0.432,1000
371,0.325,74.78,3.495,0.432,5000
386,0.328,66.322,4.177,0.444,7000
387,0.386,69.421,11.379,0.399,9000
405.5,0.346,53.157,18.172,0.424,9500
410,0.272,49.003,11.009,0.369,12000
410,0.272,49.003,11.009,0.369,13000
469.5,0.267,101.632,11.446,0.424,14000
321.5,0.31,67.452,6.228,0.366,1000
478,0.202,86.416,7.38,0.442,5000
488,0.219,85.682,3.529,0.443,7000
493.5,0.132,81.106,8.685,0.362,9000
493.5,0.132,81.106,8.685,0.362,9500
499.5,0.166,84.415,8.636,0.413,10000
503,0.173,99.705,9.198,0.394,11000
503,0.173,99.705,9.198,0.394,12000
503,0.173,99.705,9.198,0.394,13000
244,0.234,88.43,4.765,0.426,1000
404,0.18,94.98,8.651,0.393,4000
428,0.097,87.578,10.216,0.376,5000
430,0.131,86.991,15.918,0.328,6000
436,0.302,48.008,19.566,0.286,9000
436,0.302,48.008,19.566,0.286,9500
441,0.253,64.262,14.742,0.337,10000
444,0.153,73.457,13.933,0.349,11000
444,0.153,73.457,13.933,0.349,12000
444,0.153,73.457,13.933,0.349,13000
464,0.096,85.485,8.017,0.348,14000
171,0.325,95.922,9.473,0.328,5000
176.5,0.253,94.133,7.832,0.438,7000
186,0.268,97.861,3.119,0.485,9000
186,0.268,97.861,3.119,0.485,9500
189,0.243,95.903,3.802,0.428,10000
193,0.337,65.476,8.204,0.346,11000
196,0.264,91.59,6.62,0.362,12000
196,0.264,91.59,6.62,0.362,13000
256.5,0.079,46.949,2.2,0.292,14000
180.5,0.3101,84.1319,2.4633,0.5243,5000
191.5,0.3756,74.3074,2.035,0.5399,7000
196,0.2726,78.9106,2.1108,0.5485,9000
196,0.2726,78.9106,2.1108,0.5485,9500
200.5,0.2265,72.2543,3.2379,0.4978,10000
204,0.3201,60.3882,2.2158,0.5078,11000
209,0.3055,79.1486,18.2459,0.2512,12000
209,0.3055,79.1486,18.2459,0.2512,13000
285,0.1489,29.4468,3.9302,0.2697,14000
318,0.244,74.023,5.124,0.451,1000
438,0.317,73.029,4.911,0.472,5000
464,0.268,84.977,3.079,0.468,7000
468.5,0.24,92.293,3.06,0.468,9000
468.5,0.24,92.293,3.06,0.468,9500
472,0.237,69.959,5.436,0.388,10000
479,0.29,90.19,12.15,0.399,11000
479,0.29,90.19,12.15,0.399,12000
479,0.29,90.19,12.15,0.399,13000
575,0.015,50.284,23.989,0.255,14000
360.5,0.241,97.01,36.02,0.44,1000
481,0.318,89.555,4.45,0.51,5000
500,0.287,81.553,4.397,0.499,7000
504,0.261,87.952,4.746,0.489,9000
504,0.261,87.952,4.746,0.489,9500
507.5,0.242,93.522,5.473,0.439,10000
516,0.303,82.469,9.035,0.386,11000
516,0.303,82.469,9.035,0.386,12000
516,0.303,82.469,9.035,0.386,13000
582,0.344,21.903,5.614,0.345,14000
152,0.226,61.629,5.264,0.401,1000
284,0.386,101.915,2.988,0.486,5000
297.5,0.269,92.092,2.668,0.447,7000
301,0.22,94.934,3.959,0.41,9000
301,0.22,94.934,3.959,0.41,9500
304,0.257,96.017,4.09,0.407,10000
310,0.307,71.934,4.205,0.31,11000
310,0.307,71.934,4.205,0.31,12000
310,0.307,71.934,4.205,0.31,13000
393,0.593,128.531,4.583,0.571,14000
296.5,0.357,70.285,21.045,0.312,1000
445,0.227,87.371,9.928,0.423,5000
453,0.213,78.934,7.683,0.419,7000
460.5,0.2,108.127,5.829,0.483,9000
460.5,0.2,108.127,5.829,0.483,9500
462,0.186,107.403,6.314,0.462,10000
465,0.155,77.308,12.87,0.392,11000
468,0.212,103.9,21.381,0.385,12000
468,0.212,103.9,21.381,0.385,13000
514,0.106,78.474,109.857,0.354,14000
292,0.198,93.474,3.131,0.425,1000
418,0.206,104.14,2.474,0.456,5000
438,0.035,83.345,4.804,0.391,7000
441.5,0.117,101.458,4.347,0.417,9000
441.5,0.117,101.458,4.347,0.417,9500
447,0.148,84.053,5.376,0.409,10000
453,0.285,68.627,5.542,0.362,11000
453,0.285,68.627,5.542,0.362,12000
453,0.285,68.627,5.542,0.362,13000
321.5,0.308,78.962,3.731,0.544,1000
443.5,0.242,95.976,2.64,0.557,5000
460,0.247,81.545,1.847,0.542,7000
465.5,0.219,90.988,3.398,0.489,9000
465.5,0.219,90.988,3.398,0.489,9500
471.5,0.219,89.116,2.103,0.515,10000
476.5,0.202,90.054,7.17,0.399,11000
476.5,0.202,90.054,7.17,0.399,12000
476.5,0.202,90.054,7.17,0.399,13000
500,0.029,53.812,12.65,0.336,14000
340,0.237,87.903,3.936,0.403,1000
462,0.265,76.109,4.5,0.369,4000
480,0.186,82.472,4.264,0.41,5000
498,0.173,84.587,3.917,0.369,7000
503,0.18,87.258,4.979,0.392,9000
503,0.18,87.258,4.979,0.392,9500
506,0.116,90.356,3.94,0.395,10000
515,0.136,100.014,5.372,0.357,11000
515,0.136,100.014,5.372,0.357,12000
515,0.136,100.014,5.372,0.357,13000
533,0.108,71.74,5.235,0.363,14000
419,0.158,72.509,4.505,0.473,1000
559,0.203,71.106,5.222,0.455,5000
575,0.192,98.455,2.098,0.544,7000
580,0.151,95.988,3.836,0.466,9000
580,0.151,95.988,3.836,0.466,9500
583,0.153,98.41,3.002,0.477,10000
591,0.186,105.682,10.26,0.404,11000
591,0.186,105.682,10.26,0.404,12000
591,0.186,105.682,10.26,0.404,13000
295,0.199,73.898,11.235,0.349,1000
460,0.155,80.266,4.143,0.344,7000
467,0.178,90.166,4.714,0.347,9000
467,0.178,90.166,4.714,0.347,9500
470,0.211,53.833,10.758,0.342,10000
474,0.187,88.842,13.1,0.344,11000
474,0.187,88.842,13.1,0.344,12000
474,0.187,88.842,13.1,0.344,13000
387.1,0.215,86.386,10.998,0.45,4000
116.5,0.305,91.203,11.054,0.405,1000
275,0.12,97.48,19.279,0.341,5000
278,0.273,49.306,22.391,0.218,6000
285,0.171,105.905,3.943,0.379,9000
285,0.171,105.905,3.943,0.379,9500
287.5,0.195,117.758,13.059,0.413,10000
289,0.218,116.789,11.095,0.365,11000
291.5,0.242,71.635,22.802,0.359,12000
291.5,0.242,71.635,22.802,0.359,13000
293,0.26,68.219,16.619,0.368,14000
160,0.197,92.505,4.902,0.457,2000
188,0.349,81.932,4.805,0.424,3000
206,0.335,102.916,4.815,0.438,5000
212,0.331,86.705,3.485,0.409,7000
220,0.346,102.373,3.704,0.415,9000
220,0.346,102.373,3.704,0.415,9500
222.5,0.355,79.02,7.088,0.432,10000
224.5,0.323,69.262,8.8,0.419,11000
226.5,0.268,88.638,8.097,0.403,12000
226.5,0.268,88.638,8.097,0.403,13000
272,0.002,63.863,43.452,0.126,14000
392.5,0.163,57.817,4.381,0.519,1000
502,0.2,83.184,4.223,0.476,4000
532,0.013,73.681,11.065,0.321,5000
542.5,0.058,72.347,4.131,0.557,7000
548.5,0.157,90.773,5.504,0.398,9000
548.5,0.157,90.773,5.504,0.398,9500
552,0.307,82.933,6.161,0.43,10000
554,0.05,77.384,7.529,0.431,14000
320,0.192,92.581,3.086,0.454,1000
443,0.208,87.172,2.733,0.514,5000
458.5,0.219,82.674,2.423,0.48,7000
462,0.214,53.376,5.536,0.266,9000
466,0.192,77.968,3.677,0.476,9500
468.5,0.188,87.829,3.683,0.398,10000
476,0.252,59.246,5.186,0.408,11000
476,0.252,59.246,5.186,0.408,12000
476,0.252,59.246,5.186,0.408,13000
501,0.022,68.46,6.129,0.271,14000
271.5,0.225,89.623,5,0.397,1000
434,0.237,98.547,4.201,0.435,5000
448.5,0.279,80.453,2.274,0.466,7000
455,0.21,73.485,3.881,0.437,9000
455,0.21,73.485,3.881,0.437,9500
458,0.199,82.038,4.973,0.418,10000
462,0.195,83.405,7.011,0.443,11000
462,0.195,83.405,7.011,0.443,12000
462,0.195,83.405,7.011,0.443,13000
239,0.233,53.71,8.887,0.275,1000
396,0.201,114.979,12.65,0.337,4000
418,0.132,117.096,12.311,0.296,5000
421,0.259,94.618,26.54,0.32,6000
429,0.121,108.373,9.529,0.309,9000
429,0.121,108.373,9.529,0.309,9500
432,0.263,84.866,23.111,0.287,10000
435,0.207,84.615,19.788,0.341,11000
435,0.207,84.615,19.788,0.341,12000
435,0.207,84.615,19.788,0.341,13000
290,0.156,84.744,3.427,0.361,1000
422,0.25,91.228,3.208,0.339,5000
439,0.118,79.417,3.209,0.304,7000
448.5,0.176,103.653,3.275,0.408,9000
448.5,0.176,103.653,3.275,0.408,9500
452.5,0.188,115.762,2.759,0.438,10000
461,0.185,111.68,6.014,0.357,11000
461,0.185,111.68,6.014,0.357,12000
461,0.185,111.68,6.014,0.357,13000
435,0.189,92.259,3.45,0.516,1000
543.5,0.249,111.812,2.228,0.493,4000
575.5,0.142,103.091,8.288,0.361,5000
588,0.142,122.748,3.803,0.472,7000
595,0.133,109.25,4.654,0.423,9000
595,0.133,109.25,4.654,0.423,9500
598,0.157,117.315,5.265,0.428,10000
603.5,0.155,132.266,21.784,0.474,14000
273.1,0.204,92.875,4.072,0.494,1000
278,0.219,115.649,5.136,0.332,1000
427,0.282,94.141,5.849,0.395,5000
438.5,0.202,97.79,3.013,0.398,7000
445.5,0.168,105.092,4.54,0.387,9000
445.5,0.168,105.092,4.54,0.387,9500
447.5,0.2,109.24,5.354,0.37,10000
451.5,0.207,90.959,10.197,0.331,11000
451.5,0.207,90.959,10.197,0.331,12000
451.5,0.207,90.959,10.197,0.331,13000
506.5,0.206,57.826,5.409,0.351,14000
280.5,0.156,89.454,9.86,0.42,5000
287,0.232,68.567,7.764,0.445,7000
293.5,0.175,99.725,4.633,0.465,9000
293.5,0.175,99.725,4.633,0.465,9500
295.5,0.235,81.291,21.804,0.41,10000
298,0.281,52.361,25.665,0.416,11000
300.5,0.157,89.623,11.543,0.387,12000
300.5,0.157,89.623,11.543,0.387,13000
323.5,0.001,57.437,297.375,0.124,14000
398,0.279,96.6,6.661,0.398,1000
509,0.256,98.277,5.055,0.274,5000
532.5,0.286,91.68,2.853,0.465,7000
537,0.279,97.477,2.795,0.501,10000
541,0.239,74.854,7.003,0.411,11000
541,0.239,74.854,7.003,0.411,12000
541,0.239,74.854,7.003,0.411,13000
627,0.064,35.725,7.289,0.317,14000
301,0.264,94.447,3.223,0.389,1000
424.5,0.314,102.578,4.587,0.381,5000
443,0.314,86.936,2.799,0.435,7000
448,0.227,85.735,5.874,0.411,9000
448,0.227,85.735,5.874,0.411,9500
452,0.254,100.297,4.906,0.393,10000
453,0.005,60.363,10.863,0.234,11000
453,0.005,60.363,10.863,0.234,12000
453,0.005,60.363,10.863,0.234,13000
503,0.321,43.474,4.799,0.378,14000
269,0.253,81.53,2.841,0.438,1000
395,0.291,78.751,2.466,0.408,5000
412.5,0.198,72.162,2.409,0.404,7000
421,0.203,99.915,2.628,0.441,9000
421,0.203,99.915,2.628,0.441,9500
426,0.145,85.291,3.022,0.378,10000
432,0.236,106.425,5.757,0.361,11000
432,0.236,106.425,5.757,0.361,12000
432,0.236,106.425,5.757,0.361,13000
480,0.021,69.914,9.943,0.259,14000
414.5,0.205,92.834,2.776,0.454,1000
547,0.155,102.086,5.787,0.405,4000
576,0.054,77.442,7.202,0.304,5000
592.5,0.087,98.929,3.191,0.401,7000
600.5,0.134,54.513,5.39,0.367,9000
600.5,0.134,54.513,5.39,0.367,9500
617,0.176,60.579,3.963,0.369,10000
624.5,0.199,59.401,3.808,0.366,11000
624.5,0.199,59.401,3.808,0.366,12000
624.5,0.199,59.401,3.808,0.366,13000
662,0.05,71.227,3.659,0.453,14000
318,0.196,93.578,3.076,0.518,1000
432,0.256,78.665,2.23,0.585,5000
456,0.246,84.951,2.338,0.548,7000
460,0.201,88.326,3.012,0.508,9000
460,0.201,88.326,3.012,0.508,9500
463,0.223,89.949,2.819,0.498,10000
469,0.253,77.403,3.653,0.421,11000
469,0.253,77.403,3.653,0.421,12000
469,0.253,77.403,3.653,0.421,13000
548,0.078,106.765,6.746,0.413,14000
194.5,0.317,75.695,4.324,0.565,1000
323,0.202,110.681,6.6,0.464,4000
351,0.172,108.616,6.675,0.398,5000
364,0.179,80.216,5.205,0.347,7000
368,0.11,87.498,7.783,0.341,9000
368,0.11,87.498,7.783,0.341,9500
370.5,0.109,100.194,6.851,0.369,10000
374,0.159,72.16,16.181,0.328,11000
374,0.159,72.16,16.181,0.328,12000
374,0.159,72.16,16.181,0.328,13000
389,-0.015,14.257,12.954,0.192,14000
210,0.266,96.103,6.254,0.401,5000
210,0.266,96.103,6.254,0.401,6000
218,0.208,111.023,4.66,0.474,9000
218,0.208,111.023,4.66,0.474,9500
220,0.251,99.744,8.565,0.38,10000
221,0.211,82.442,42.126,0.384,14000
359,0.283,19.689,2.633,0.357,1000
482.5,0.176,81.398,3.538,0.424,5000
502,0.194,78.082,2.101,0.45,7000
507,0.196,71.026,3.239,0.387,9000
507,0.196,71.026,3.239,0.387,9500
515,0.095,71.347,4.695,0.327,10000
518,0.282,57.403,8.12,0.344,11000
518,0.282,57.403,8.12,0.344,12000
518,0.282,57.403,8.12,0.344,13000
567.5,0.105,83.382,7.054,0.375,14000
442.57,0.228,101.118,3.593,0.512,5000
305,0.22,85.761,3.066,0.583,1000
429,0.289,100.658,2.21,0.492,5000
442,0.388,103.239,2.439,0.474,7000
446,0.316,99.984,4.085,0.496,9000
452.5,0.203,101.305,3.916,0.396,9500
453.5,0.308,100.143,2.712,0.55,10000
459,0.208,83.161,6.865,0.375,11000
459,0.208,83.161,6.865,0.375,12000
459,0.208,83.161,6.865,0.375,13000
515,0.237,65.224,2.968,0.435,14000
297.5,0.213,81.006,5.219,0.52,1000
427,0.23,80.751,3.876,0.38,5000
442.5,0.227,80.427,2.849,0.546,7000
450,0.199,93.094,2.663,0.374,9000
450,0.199,93.094,2.663,0.374,9500
453.5,0.199,102.294,3.75,0.465,10000
313,0.228,89.066,8.4,0.399,1000
439.5,0.214,104.344,2.795,0.425,5000
456,0.251,101.178,3.113,0.4,7000
458.5,0.133,85.796,6.871,0.308,9000
461,0.237,87.626,4.619,0.374,9500
465.5,0.212,102.97,3.41,0.371,10000
472,0.233,80.187,9.251,0.322,11000
472,0.233,80.187,9.251,0.322,12000
472,0.233,80.187,9.251,0.322,13000
515.5,0.098,79.33,7.986,0.27,14000
331.5,0.238,94.607,3.362,0.515,1000
490,0.248,100.01,6.632,0.412,5000
504,0.216,93.056,4.415,0.489,7000
508,0.197,120.305,3.621,0.431,9000
508,0.197,120.305,3.621,0.431,9500
512.5,0.196,104.429,6.007,0.423,10000
517,0.27,80.656,13.402,0.369,11000
